logistic,extra_trees,xgboost,catboost,home_win,season
0.599415787611966,0.5768630998952731,0.4960379,0.5797758334815312,1,2018
0.7741151335332949,0.6757782554047254,0.7349709,0.742254458481343,1,2018
0.1778032960842084,0.14423203463203463,0.097943164,0.1839832383229754,0,2018
0.5020461802173262,0.48526710511710486,0.5950911,0.46003150220304695,0,2018
0.48935583338244637,0.4647588383838385,0.69582963,0.5708562756073237,1,2018
0.7367946585918415,0.561110312563254,0.64286786,0.7043009778582909,1,2018
0.9107263928462588,0.8419675324675322,0.88853556,0.8775895416800673,1,2018
0.6775736359290256,0.6760913863913864,0.3962209,0.49640202725014154,0,2018
0.4341883349252107,0.4612259952465833,0.55347025,0.4474323636504265,0,2018
0.5362723649497662,0.5801439130803829,0.58377945,0.5624453477324332,0,2018
0.4784789366008153,0.5468261413527372,0.60713905,0.7402452417677152,0,2018
0.5275587544570423,0.6562084790465668,0.78990805,0.6939716115428395,1,2018
0.36595247877533293,0.46864069264069275,0.39761093,0.33703874117088983,1,2018
0.6927071891881279,0.6067894161394162,0.5844837,0.5896228782792562,1,2018
0.8219957291057095,0.8120114718614718,0.81886613,0.8350280274623698,0,2018
0.5410797310729906,0.5074671437735209,0.48807684,0.45845419742394866,0,2018
0.352262199507532,0.3758399711399716,0.23364274,0.2651894740936768,1,2018
0.6797630681547504,0.6473821789321792,0.79619867,0.7207613572383796,1,2018
0.32052487684357855,0.32515532800532815,0.3251785,0.29270127074043367,0,2018
0.4873095784848879,0.20069556554556564,0.23468001,0.1215637070902769,0,2018
0.8689222683844089,0.8405970418470415,0.8759848,0.8758240632414535,1,2018
0.4961402807349314,0.5327512758694167,0.5288718,0.45974682912253895,0,2018
0.7732448610830429,0.5303774620243723,0.4652322,0.396301477400931,0,2018
0.5752831928253589,0.56694393939394,0.44137582,0.4181591144714921,1,2018
0.6937099783547321,0.7183988455988451,0.758965,0.7965359463596289,1,2018
0.8061756023218813,0.777821201021201,0.8569808,0.7260686295146279,0,2018
0.840568037214536,0.7918815295815292,0.83903086,0.8668703076070673,1,2018
0.5405264356434123,0.6227936951936951,0.3835202,0.4577669147703388,1,2018
0.6241225468471143,0.4878828985100433,0.5141016,0.5701911243088423,1,2018
0.30721544857706334,0.40970067710067715,0.4801966,0.4271339498280241,1,2018
0.7353832005796955,0.8100934544798726,0.7161588,0.8009248621103244,1,2018
0.3572507260947501,0.3930334436805023,0.34509194,0.3314868843761614,1,2018
0.30737467540830776,0.38681301476301466,0.43778425,0.33264525729865196,1,2018
0.5700669645973131,0.6418037377265181,0.6987871,0.7296115087644364,0,2018
0.8042506908874951,0.7347572649572645,0.6874541,0.750454969674801,1,2018
0.6215610772575156,0.633711791775476,0.5804048,0.664688375424007,1,2018
0.5687630492998741,0.5013833680229484,0.52820057,0.6035267695034252,0,2018
0.6877607422813057,0.7097129292929295,0.80294293,0.7325164352150868,0,2018
0.8056228029679107,0.8506424242424238,0.8966769,0.8582690533246436,1,2018
0.5777335476041622,0.6198499865624841,0.5695011,0.6516000039402257,1,2018
0.8396059474308132,0.8866688589188587,0.9041554,0.8794250892437359,0,2018
0.7221008835834613,0.5621451825951826,0.54361653,0.5966454890813234,1,2018
0.6293998558298313,0.5580674603174605,0.7380112,0.6090659499688642,1,2018
0.6777808167055109,0.42634905356081804,0.35394058,0.33406992035073496,1,2018
0.4146057125126742,0.4530521934764585,0.47553492,0.43454831870849414,0,2018
0.6835782928974046,0.587862954229233,0.62058425,0.6451792234238671,1,2018
0.3123125852075977,0.20053045843045847,0.30732015,0.34155758349339654,1,2018
0.5317681539792597,0.5024533993783994,0.42706436,0.42787371975979016,0,2018
0.7883665140029926,0.6790783549783547,0.511084,0.5332978396846568,1,2018
0.6244769533122759,0.6597823868941517,0.5874057,0.6954665640416989,0,2018
0.3679089013215911,0.526201370851371,0.6073675,0.5796618713082914,1,2018
0.5937769140938425,0.5684558310749742,0.48800746,0.544857280052618,1,2018
0.5230352917568478,0.550675249052574,0.41494715,0.44718229438313933,1,2018
0.6572225295319838,0.7301727987698581,0.8517067,0.8023969198340104,0,2018
0.6561808835406105,0.7906169885669884,0.7020881,0.8021489830390407,1,2018
0.7533465643318444,0.6465601731601728,0.73280823,0.7586577955265241,1,2018
0.46832186230694994,0.5310554550712444,0.7118073,0.6198060817374123,1,2018
0.23852665683008326,0.3270248917748917,0.27204576,0.3081039162259888,0,2018
0.6663053505327278,0.5536179479644674,0.74842614,0.7136992314455973,1,2018
0.7491587442685907,0.6529643769532002,0.7409732,0.6555989188467846,1,2018
0.24377406909452456,0.3291727272727275,0.21881807,0.24022083961092275,0,2018
0.6288414862784145,0.6112092968306203,0.6606823,0.6552761233876877,0,2018
0.2747186139280815,0.36777034632034655,0.31095937,0.3293771142652884,0,2018
0.831740287042322,0.782974490713964,0.6586889,0.7583206003770179,1,2018
0.6117793410332263,0.32943217893217897,0.26453924,0.24287367929420098,1,2018
0.8259896483491179,0.802261761849262,0.85833275,0.8165332796616956,1,2018
0.6545572394182628,0.6602118279381433,0.6824601,0.6304286878587259,1,2018
0.13761856602038697,0.10814884559884565,0.10034942,0.10710223000053454,1,2018
0.5085786909023966,0.606984235683524,0.62321895,0.598302618634522,1,2018
0.8403269942954039,0.6797221500721498,0.7984017,0.7974854142548766,1,2018
0.7021474107569958,0.5149077922077924,0.593301,0.5578315186218316,1,2018
0.6088512582735949,0.5462250972544412,0.61747676,0.4946851761973019,1,2018
0.6958160709420134,0.6376044276378179,0.7006272,0.732527612606323,1,2018
0.47580812761619473,0.5630075672960916,0.5756598,0.5265688894435243,0,2018
0.402632086315151,0.25744335109335126,0.17147882,0.11247311414383299,0,2018
0.639570129374379,0.6933187590187588,0.684804,0.6268594267427462,0,2018
0.3938198827343519,0.4903303611421259,0.5570852,0.5217761856582748,1,2018
0.7375404157375038,0.7505559884559888,0.7945138,0.8415980022422102,1,2018
0.3759782848599368,0.4988509023054689,0.6497006,0.49355809734889117,0,2018
0.5110429674571065,0.5687707373723627,0.50341654,0.6235911766944474,1,2018
0.5279488748190873,0.4806633477633475,0.552853,0.5771993486157384,0,2018
0.25938986085226695,0.33220252525252536,0.28018242,0.3259424000472927,0,2018
0.5109915060117036,0.5416037518037516,0.45782173,0.5424325167836773,1,2018
0.35191424021467055,0.4596155122655119,0.6685365,0.49294831799104866,1,2018
0.8259746006856052,0.7543343767343765,0.7637509,0.7969101147555219,1,2018
0.6554063062065444,0.48036101186395314,0.42000893,0.3378368355268136,1,2018
0.44912652153252336,0.32685445928194895,0.4428367,0.4368481485264129,0,2018
0.47073339650236473,0.4374870844360317,0.34976137,0.38597607247557925,1,2018
0.20633321286526562,0.09991384856973097,0.05160312,0.05284327717520499,0,2018
0.6166584883634271,0.5208491616907106,0.5022629,0.6045631430496231,1,2018
0.428586272107201,0.5250875847984546,0.3966803,0.4234055262428915,0,2018
0.581559116153984,0.4617154401154401,0.4997598,0.3886684305872229,1,2018
0.5937644446493103,0.49671676114960667,0.54031146,0.4756467589375232,1,2018
0.5833176427032138,0.6057350879616836,0.6704158,0.7107059926094064,0,2018
0.5289262014044966,0.48739116034292534,0.53113246,0.4378686747314095,0,2018
0.5672506441028935,0.596118831168831,0.4669201,0.4469317578013915,1,2018
0.5434214748130902,0.5440451492951494,0.446066,0.590115405195432,0,2018
0.5673320277360138,0.5998481529581534,0.7257238,0.63082873135563,0,2018
0.33717387638941293,0.4293588362857587,0.49410254,0.48673200718989856,0,2018
0.6666272260657935,0.5963063927797972,0.4961049,0.507444776753589,0,2018
0.8247358433014071,0.6648945360195359,0.5702259,0.5348890925809433,1,2018
0.5798446739667168,0.5553854978354976,0.45246604,0.5831572899277655,0,2018
0.3483712278496084,0.23569069264069262,0.14408855,0.1892509240223401,0,2018
0.4762693574480778,0.5200460719056644,0.7008158,0.6039630092347448,1,2018
0.7939745543935248,0.8175632034632027,0.82475764,0.8671808669732093,1,2018
0.6628003780165044,0.8798861471861468,0.8925685,0.8951661713699385,1,2018
0.7037528332403683,0.8280914862914858,0.9036714,0.8886029640206315,1,2018
0.5229179678574787,0.6223914502164498,0.6044849,0.6303350656230864,1,2018
0.5808800315018923,0.5697297202797204,0.7332339,0.7037846007050902,1,2018
0.7177096962902266,0.7214546731046731,0.7616878,0.7228542820244102,1,2018
0.644258400438856,0.5028625421800427,0.58779913,0.5158104784483943,1,2018
0.42362512667419644,0.6468145370758271,0.70208937,0.6391032519760819,0,2018
0.8637523790878776,0.8677756854256853,0.9149958,0.8916862008150881,1,2018
0.5311754279243097,0.48569303460490904,0.31812268,0.3966206895638672,0,2018
0.9278056577868421,0.8375362193362189,0.86935544,0.858678954085761,1,2018
0.5691532599470464,0.6046487083570644,0.535366,0.4965915769882269,0,2018
0.35626903107819935,0.3906634199134201,0.32718363,0.2775573806908827,1,2018
0.9089680815068758,0.827803823953823,0.9138584,0.928325761392978,1,2018
0.5977687973017516,0.5823723665223665,0.5348998,0.6535119049670434,0,2018
0.3408651783426144,0.3759046065046066,0.38713735,0.33269129267628184,0,2018
0.20345759335668545,0.13790259740259742,0.08780583,0.07742080522503507,0,2018
0.5349091329215099,0.5707090368510438,0.6316518,0.6057731323529556,1,2018
0.5176123221157035,0.5425821480806774,0.45602128,0.5403780882856078,0,2018
0.26077001915479675,0.28268138528138526,0.18226123,0.1250522853980487,0,2018
0.8301711760652718,0.6492005050505048,0.733974,0.7239432559797453,1,2018
0.06222589446158487,0.23063196248196255,0.10171924,0.40649842579586093,0,2018
0.5797102999153432,0.5715729472110279,0.47700283,0.4596804364686311,1,2018
0.716314391529422,0.5719388888888889,0.65936524,0.7083594396590281,1,2018
0.5194797069351546,0.516628354978355,0.5099974,0.5665219734452012,0,2018
0.5654658744306656,0.6285427072927078,0.66315836,0.5741004294015578,0,2018
0.6408754147575283,0.5299568482733382,0.5016416,0.4983242305741463,0,2018
0.5579228122117886,0.6279713341836715,0.6493605,0.710595287483106,1,2018
0.8811278516772972,0.8541333614098318,0.89575714,0.8637733805953903,1,2018
0.6253177708498627,0.6576855879627617,0.692564,0.5879332908857499,0,2018
0.6920029259044765,0.6001345951372236,0.60962635,0.6190104850576474,1,2018
0.653991702579438,0.6718068542568545,0.68621105,0.7119873990588017,1,2018
0.38528677929914723,0.2796518759018759,0.10390387,0.2206784351189126,0,2018
0.1586255360350444,0.15791486291486304,0.0644945,0.10235367988426138,1,2018
0.6433706042117163,0.7829050505050503,0.68361974,0.6685490103627267,1,2018
0.9311243315192143,0.847662337662337,0.8448832,0.8547062260906532,1,2018
0.7244507807915896,0.6668138139638135,0.60049164,0.5972146719316759,0,2018
0.45110970129817174,0.47197552987947716,0.5682489,0.49145384724288216,0,2018
0.3373849712682088,0.2868924242424241,0.4113771,0.39101586947613426,1,2018
0.3382499796474109,0.226369040479615,0.30380264,0.310889195421013,0,2018
0.6848097116432365,0.7077720196470193,0.61170334,0.7246666119944508,1,2018
0.795002926854843,0.7978478354978349,0.7675044,0.8267201421354277,1,2018
0.7465207627090434,0.7380518759018756,0.82429063,0.7508143137369425,0,2018
0.6179087602567465,0.6437957475273264,0.86393094,0.7601263202795757,0,2018
