logistic,extra_trees,xgboost,catboost,home_win,season
0.5320718349720427,0.4646243867243869,0.35679704,0.3705011974135284,1,2018
0.9111493966803819,0.6690626262626261,0.7419274,0.6488701169155199,1,2018
0.15166402407119958,0.14994898989898986,0.15710266,0.32171679052134017,0,2018
0.4385569747140584,0.4617648074148075,0.55686945,0.5372803718034489,0,2018
0.43547450545549476,0.5865550505050503,0.56889313,0.5234422393773321,1,2018
0.7035512236939756,0.62869329004329,0.7572128,0.7145872251617538,1,2018
0.9010330252087134,0.8058953823953815,0.90624696,0.8985798742298331,1,2018
0.7387370009326355,0.6669020701520707,0.5091211,0.6618470021916086,0,2018
0.4313786852173452,0.44009824064824077,0.47264805,0.445895573279204,0,2018
0.7488134330953409,0.6091007381507377,0.7244832,0.6675756995671139,0,2018
0.4422662209970223,0.49189635364635387,0.6768653,0.7043480784293362,0,2018
0.5371072637217073,0.6802135087135085,0.71101385,0.6668887775708437,1,2018
0.33719269030318993,0.4725314296814298,0.29225826,0.22801652355707186,1,2018
0.7125556384309525,0.6081581890331891,0.6992417,0.734399877676686,1,2018
0.8271795241983737,0.7653809675704414,0.6728825,0.7533163807832747,0,2018
0.5265863921719003,0.4349366799631598,0.49779552,0.4777515239506887,0,2018
0.3839148738823947,0.42025012765012765,0.24201657,0.24840278310686434,1,2018
0.6944406509272922,0.6520818681318679,0.7938414,0.7453530212164161,1,2018
0.12124772633381767,0.4166794205794206,0.23411627,0.18929461390913496,0,2018
0.5842639169188011,0.21313318903318915,0.28264585,0.20308201774790421,0,2018
0.8534908895564352,0.8859132034632038,0.9121088,0.9137521373833745,1,2018
0.47477028831025253,0.5459334973506027,0.4964647,0.5107939525901544,0,2018
0.7976368357547112,0.5563064698459436,0.5237872,0.5492582613164876,0,2018
0.5257358281049371,0.5424632145632141,0.44238728,0.4294069473560376,1,2018
0.6151664857713264,0.6518770479520473,0.77365696,0.7462175857444168,1,2018
0.8017918670426443,0.796701298701299,0.86302453,0.8717880424307166,0,2018
0.7776097918675015,0.8168617604617608,0.85465944,0.7928413880190344,1,2018
0.5515643761728828,0.5611974664224665,0.47672123,0.5379551023585173,1,2018
0.6779374413454792,0.6133219305834632,0.54718965,0.6067618362620637,1,2018
0.2941026237912521,0.4438526085026089,0.42281204,0.47169611721318083,1,2018
0.7757568439358932,0.8142521339771341,0.7179548,0.6903521411986118,1,2018
0.3342266856492772,0.44694237151737126,0.40025163,0.2228019007594818,1,2018
0.36911297276248506,0.38482525252525296,0.3576313,0.2921452131683827,1,2018
0.6111565241092145,0.6088348484848483,0.5570292,0.6623787990951361,0,2018
0.794731959987675,0.7010961038961038,0.71027887,0.761262947137342,1,2018
0.6234297446814562,0.666239110889111,0.62259346,0.6086313456501056,1,2018
0.6434333770924163,0.4942093351093351,0.3960811,0.378941833589484,0,2018
0.6509236082536124,0.7313243433037552,0.69639057,0.6964926077562693,0,2018
0.786117422748929,0.807318326118326,0.8415202,0.8052527456701526,1,2018
0.6573493126844663,0.6013355307265832,0.5873925,0.6131711656369923,1,2018
0.8661432201007595,0.8889116883116887,0.8853528,0.8840792939213659,0,2018
0.7352332683564071,0.5723554334554338,0.5991556,0.6462370991802613,1,2018
0.6486693658244649,0.5996183094683093,0.75330526,0.6212370065809119,1,2018
0.614598307824825,0.40440737856914283,0.38975477,0.44239487572481184,1,2018
0.521504527233354,0.4690748362748362,0.59344435,0.5007637698354438,0,2018
0.6127043057188267,0.5538922077922079,0.72732824,0.49849395489172926,1,2018
0.27100876185215933,0.2890513597513597,0.21333103,0.32493520187778496,1,2018
0.522247896900092,0.47498946608946657,0.47215065,0.4813362046627109,0,2018
0.7559707066140825,0.6735922632922631,0.70719117,0.6349891798134086,1,2018
0.6631899074346033,0.6925046842046841,0.6917676,0.7156140132658398,0,2018
0.3109110767697903,0.5486778388278388,0.5169209,0.5675948329824411,1,2018
0.5783729132971961,0.46110642135642127,0.32655817,0.3573336108133886,1,2018
0.6490186936888972,0.5941108974358976,0.57079387,0.5873752828907837,1,2018
0.671658778569098,0.7235700944136705,0.8150623,0.7805741894795082,0,2018
0.6718574728169713,0.7386847041847041,0.7078837,0.7791951283577074,1,2018
0.7024159645948034,0.6105743534243538,0.6407717,0.7306540914751758,1,2018
0.3735931463472784,0.482507378732379,0.5338594,0.521954533533558,1,2018
0.14270616370833564,0.30652755708343954,0.19892788,0.09982571888140675,0,2018
0.7327927481323723,0.6099969858315055,0.7820277,0.7485971305952868,1,2018
0.8215903789908318,0.6937219336219332,0.7175998,0.678192474915927,1,2018
0.24403582108104946,0.35303108003108014,0.29998866,0.3068082598209349,0,2018
