game_id,season,week,gameday,gametime,away_team,home_team,spread_line,total_line,challenger_pure_home_prob,market_home_prob,challenger_final_home_prob,challenger_pick,effective_pure_weight,effective_market_weight,research_candidate,research_method,research_feature_set,challenger_version,selected_shadow_candidate,training_cutoff,training_games,training_first_season,training_last_season,training_data_sha256,stack_intercept,stack_market_logit_coefficient,stack_pure_logit_coefficient,candidate_freeze_utc,candidate_code_sha,shadow_generated_utc,shadow_source_sha
2026_03_CAR_CLE,2026,3,2026-09-27,13:00,CAR,CLE,-2.5,42.5,0.4288124667343988,0.4279403644395361,0.4281583482611078,CAR,0.25,0.75,Logit hybrid adaptive accuracy,logit,production_compatible,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_NYJ_DET,2026,3,2026-09-27,13:00,NYJ,DET,6.5,48.5,0.7179499995664383,0.7220792588780237,0.7210504361238994,DET,0.25,0.75,Logit hybrid adaptive accuracy,logit,production_compatible,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_HOU_IND,2026,3,2026-09-27,13:00,HOU,IND,-2.5,43.5,0.3968039987487859,0.4365079365079364,0.4264842521699815,HOU,0.25,0.75,Logit hybrid adaptive accuracy,logit,production_compatible,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_NE_JAX,2026,3,2026-09-27,13:00,NE,JAX,3.0,45.5,0.5602974842194051,0.5996387718242023,0.5899025475808273,JAX,0.25,0.75,Logit hybrid adaptive accuracy,logit,production_compatible,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_KC_MIA,2026,3,2026-09-27,13:00,KC,MIA,-11.5,46.5,0.3853117339754102,0.1420560747663551,0.1876270541307041,KC,0.25,0.75,Logit hybrid adaptive accuracy,logit,production_compatible,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_TEN_NYG,2026,3,2026-09-27,13:00,TEN,NYG,3.5,40.5,0.6755109928867288,0.6092362344582594,0.626301279194042,NYG,0.25,0.75,Logit hybrid adaptive accuracy,logit,production_compatible,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_CIN_PIT,2026,3,2026-09-27,13:00,CIN,PIT,-3.5,42.5,0.4483601087234353,0.3775334481388264,0.3948793154318633,CIN,0.25,0.75,Logit hybrid adaptive accuracy,logit,production_compatible,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_SEA_WAS,2026,3,2026-09-27,13:00,SEA,WAS,-7.0,40.5,0.2790468287853438,0.2779207411219763,0.2782020008575226,SEA,0.25,0.75,Logit hybrid adaptive accuracy,logit,production_compatible,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_ARI_SF,2026,3,2026-09-27,16:05,ARI,SF,8.5,47.5,0.75088013330201,0.7957758771164253,0.7851445945242406,SF,0.25,0.75,Logit hybrid adaptive accuracy,logit,production_compatible,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_MIN_TB,2026,3,2026-09-27,16:05,MIN,TB,-1.5,42.5,0.3887255759628444,0.4782608695652174,0.4555113102581463,MIN,0.25,0.75,Logit hybrid adaptive accuracy,logit,production_compatible,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_BAL_DAL,2026,3,2026-09-27,16:25,BAL,DAL,-3.0,52.5,0.4467778982050451,0.4170073589533933,0.4244022130060204,BAL,0.25,0.75,Logit hybrid adaptive accuracy,logit,production_compatible,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_LV_NO,2026,3,2026-09-27,16:25,LV,NO,3.0,43.5,0.6112907588759067,0.6092362344582594,0.6097502319690771,NO,0.25,0.75,Logit hybrid adaptive accuracy,logit,production_compatible,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_LA_DEN,2026,3,2026-09-27,20:20,LA,DEN,-2.5,45.5,0.4545243123111509,0.448558885283451,0.4500489232553059,LA,0.25,0.75,Logit hybrid adaptive accuracy,logit,production_compatible,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_PHI_CHI,2026,3,2026-09-28,20:15,PHI,CHI,-3.0,43.5,0.5120122789042063,0.3962430290578221,0.4246181964192543,PHI,0.25,0.75,Logit hybrid adaptive accuracy,logit,production_compatible,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_ATL_GB,2026,3,2026-09-24,20:15,ATL,GB,6.0,43.5,0.666546625505728,0.7135512302607419,0.666546625505728,GB,1.0,0.0,Opponent-adjusted Nested PURE,pure,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_LAC_BUF,2026,3,2026-09-27,13:00,LAC,BUF,7.0,50.5,0.7245486285804348,0.740871613663133,0.7245486285804348,BUF,1.0,0.0,Opponent-adjusted Nested PURE,pure,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_CAR_CLE,2026,3,2026-09-27,13:00,CAR,CLE,-2.5,42.5,0.4236557680161851,0.4279403644395361,0.4236557680161851,CAR,1.0,0.0,Opponent-adjusted Nested PURE,pure,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_NYJ_DET,2026,3,2026-09-27,13:00,NYJ,DET,6.5,48.5,0.7210339536133634,0.7220792588780237,0.7210339536133634,DET,1.0,0.0,Opponent-adjusted Nested PURE,pure,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_HOU_IND,2026,3,2026-09-27,13:00,HOU,IND,-2.5,43.5,0.3686238866260136,0.4365079365079364,0.3686238866260136,HOU,1.0,0.0,Opponent-adjusted Nested PURE,pure,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_NE_JAX,2026,3,2026-09-27,13:00,NE,JAX,3.0,45.5,0.6244716296489309,0.5996387718242023,0.6244716296489309,JAX,1.0,0.0,Opponent-adjusted Nested PURE,pure,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_KC_MIA,2026,3,2026-09-27,13:00,KC,MIA,-11.5,46.5,0.3651946428948046,0.1420560747663551,0.3651946428948046,KC,1.0,0.0,Opponent-adjusted Nested PURE,pure,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_TEN_NYG,2026,3,2026-09-27,13:00,TEN,NYG,3.5,40.5,0.6632429909081335,0.6092362344582594,0.6632429909081335,NYG,1.0,0.0,Opponent-adjusted Nested PURE,pure,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_CIN_PIT,2026,3,2026-09-27,13:00,CIN,PIT,-3.5,42.5,0.4122783412525028,0.3775334481388264,0.4122783412525028,CIN,1.0,0.0,Opponent-adjusted Nested PURE,pure,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_SEA_WAS,2026,3,2026-09-27,13:00,SEA,WAS,-7.0,40.5,0.2795666615108322,0.2779207411219763,0.2795666615108322,SEA,1.0,0.0,Opponent-adjusted Nested PURE,pure,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_ARI_SF,2026,3,2026-09-27,16:05,ARI,SF,8.5,47.5,0.7328537620777829,0.7957758771164253,0.7328537620777829,SF,1.0,0.0,Opponent-adjusted Nested PURE,pure,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_MIN_TB,2026,3,2026-09-27,16:05,MIN,TB,-1.5,42.5,0.4300243745370709,0.4782608695652174,0.4300243745370709,MIN,1.0,0.0,Opponent-adjusted Nested PURE,pure,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_BAL_DAL,2026,3,2026-09-27,16:25,BAL,DAL,-3.0,52.5,0.4752602382377089,0.4170073589533933,0.4752602382377089,BAL,1.0,0.0,Opponent-adjusted Nested PURE,pure,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_LV_NO,2026,3,2026-09-27,16:25,LV,NO,3.0,43.5,0.6237987811394073,0.6092362344582594,0.6237987811394073,NO,1.0,0.0,Opponent-adjusted Nested PURE,pure,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_LA_DEN,2026,3,2026-09-27,20:20,LA,DEN,-2.5,45.5,0.459114423887185,0.448558885283451,0.459114423887185,LA,1.0,0.0,Opponent-adjusted Nested PURE,pure,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_PHI_CHI,2026,3,2026-09-28,20:15,PHI,CHI,-3.0,43.5,0.5356798115823015,0.3962430290578221,0.5356798115823015,CHI,1.0,0.0,Opponent-adjusted Nested PURE,pure,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_ATL_GB,2026,3,2026-09-24,20:15,ATL,GB,6.0,43.5,0.666546625505728,0.7135512302607419,0.6782977766944814,GB,0.75,0.25,Opponent-adjusted 75% PURE / 25% MARKET,fixed,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_LAC_BUF,2026,3,2026-09-27,13:00,LAC,BUF,7.0,50.5,0.7245486285804348,0.740871613663133,0.7286293748511093,BUF,0.75,0.25,Opponent-adjusted 75% PURE / 25% MARKET,fixed,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_CAR_CLE,2026,3,2026-09-27,13:00,CAR,CLE,-2.5,42.5,0.4236557680161851,0.4279403644395361,0.4247269171220229,CAR,0.75,0.25,Opponent-adjusted 75% PURE / 25% MARKET,fixed,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_NYJ_DET,2026,3,2026-09-27,13:00,NYJ,DET,6.5,48.5,0.7210339536133634,0.7220792588780237,0.7212952799295285,DET,0.75,0.25,Opponent-adjusted 75% PURE / 25% MARKET,fixed,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_HOU_IND,2026,3,2026-09-27,13:00,HOU,IND,-2.5,43.5,0.3686238866260136,0.4365079365079364,0.3855948990964943,HOU,0.75,0.25,Opponent-adjusted 75% PURE / 25% MARKET,fixed,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_NE_JAX,2026,3,2026-09-27,13:00,NE,JAX,3.0,45.5,0.6244716296489309,0.5996387718242023,0.6182634151927487,JAX,0.75,0.25,Opponent-adjusted 75% PURE / 25% MARKET,fixed,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_KC_MIA,2026,3,2026-09-27,13:00,KC,MIA,-11.5,46.5,0.3651946428948046,0.1420560747663551,0.3094100008626922,KC,0.75,0.25,Opponent-adjusted 75% PURE / 25% MARKET,fixed,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_TEN_NYG,2026,3,2026-09-27,13:00,TEN,NYG,3.5,40.5,0.6632429909081335,0.6092362344582594,0.649741301795665,NYG,0.75,0.25,Opponent-adjusted 75% PURE / 25% MARKET,fixed,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_CIN_PIT,2026,3,2026-09-27,13:00,CIN,PIT,-3.5,42.5,0.4122783412525028,0.3775334481388264,0.4035921179740837,CIN,0.75,0.25,Opponent-adjusted 75% PURE / 25% MARKET,fixed,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_SEA_WAS,2026,3,2026-09-27,13:00,SEA,WAS,-7.0,40.5,0.2795666615108322,0.2779207411219763,0.2791551814136183,SEA,0.75,0.25,Opponent-adjusted 75% PURE / 25% MARKET,fixed,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_ARI_SF,2026,3,2026-09-27,16:05,ARI,SF,8.5,47.5,0.7328537620777829,0.7957758771164253,0.7485842908374435,SF,0.75,0.25,Opponent-adjusted 75% PURE / 25% MARKET,fixed,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_MIN_TB,2026,3,2026-09-27,16:05,MIN,TB,-1.5,42.5,0.4300243745370709,0.4782608695652174,0.4420834982941075,MIN,0.75,0.25,Opponent-adjusted 75% PURE / 25% MARKET,fixed,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_BAL_DAL,2026,3,2026-09-27,16:25,BAL,DAL,-3.0,52.5,0.4752602382377089,0.4170073589533933,0.46069701841663,BAL,0.75,0.25,Opponent-adjusted 75% PURE / 25% MARKET,fixed,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_LV_NO,2026,3,2026-09-27,16:25,LV,NO,3.0,43.5,0.6237987811394073,0.6092362344582594,0.6201581444691204,NO,0.75,0.25,Opponent-adjusted 75% PURE / 25% MARKET,fixed,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_LA_DEN,2026,3,2026-09-27,20:20,LA,DEN,-2.5,45.5,0.459114423887185,0.448558885283451,0.4564755392362515,LA,0.75,0.25,Opponent-adjusted 75% PURE / 25% MARKET,fixed,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_PHI_CHI,2026,3,2026-09-28,20:15,PHI,CHI,-3.0,43.5,0.5356798115823015,0.3962430290578221,0.5008206159511817,CHI,0.75,0.25,Opponent-adjusted 75% PURE / 25% MARKET,fixed,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_ATL_GB,2026,3,2026-09-24,20:15,ATL,GB,6.0,43.5,0.666546625505728,0.7135512302607419,0.7018000790719884,GB,0.25,0.75,Opponent-adjusted Hybrid adaptive Brier,linear,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_LAC_BUF,2026,3,2026-09-27,13:00,LAC,BUF,7.0,50.5,0.7245486285804348,0.740871613663133,0.7367908673924585,BUF,0.25,0.75,Opponent-adjusted Hybrid adaptive Brier,linear,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_CAR_CLE,2026,3,2026-09-27,13:00,CAR,CLE,-2.5,42.5,0.4236557680161851,0.4279403644395361,0.4268692153336983,CAR,0.25,0.75,Opponent-adjusted Hybrid adaptive Brier,linear,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_NYJ_DET,2026,3,2026-09-27,13:00,NYJ,DET,6.5,48.5,0.7210339536133634,0.7220792588780237,0.7218179325618586,DET,0.25,0.75,Opponent-adjusted Hybrid adaptive Brier,linear,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_HOU_IND,2026,3,2026-09-27,13:00,HOU,IND,-2.5,43.5,0.3686238866260136,0.4365079365079364,0.4195369240374557,HOU,0.25,0.75,Opponent-adjusted Hybrid adaptive Brier,linear,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_NE_JAX,2026,3,2026-09-27,13:00,NE,JAX,3.0,45.5,0.6244716296489309,0.5996387718242023,0.6058469862803845,JAX,0.25,0.75,Opponent-adjusted Hybrid adaptive Brier,linear,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_KC_MIA,2026,3,2026-09-27,13:00,KC,MIA,-11.5,46.5,0.3651946428948046,0.1420560747663551,0.1978407167984675,KC,0.25,0.75,Opponent-adjusted Hybrid adaptive Brier,linear,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_TEN_NYG,2026,3,2026-09-27,13:00,TEN,NYG,3.5,40.5,0.6632429909081335,0.6092362344582594,0.6227379235707279,NYG,0.25,0.75,Opponent-adjusted Hybrid adaptive Brier,linear,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_CIN_PIT,2026,3,2026-09-27,13:00,CIN,PIT,-3.5,42.5,0.4122783412525028,0.3775334481388264,0.3862196714172455,CIN,0.25,0.75,Opponent-adjusted Hybrid adaptive Brier,linear,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_SEA_WAS,2026,3,2026-09-27,13:00,SEA,WAS,-7.0,40.5,0.2795666615108322,0.2779207411219763,0.2783322212191903,SEA,0.25,0.75,Opponent-adjusted Hybrid adaptive Brier,linear,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_ARI_SF,2026,3,2026-09-27,16:05,ARI,SF,8.5,47.5,0.7328537620777829,0.7957758771164253,0.7800453483567646,SF,0.25,0.75,Opponent-adjusted Hybrid adaptive Brier,linear,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_MIN_TB,2026,3,2026-09-27,16:05,MIN,TB,-1.5,42.5,0.4300243745370709,0.4782608695652174,0.4662017458081808,MIN,0.25,0.75,Opponent-adjusted Hybrid adaptive Brier,linear,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_BAL_DAL,2026,3,2026-09-27,16:25,BAL,DAL,-3.0,52.5,0.4752602382377089,0.4170073589533933,0.4315705787744722,BAL,0.25,0.75,Opponent-adjusted Hybrid adaptive Brier,linear,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_LV_NO,2026,3,2026-09-27,16:25,LV,NO,3.0,43.5,0.6237987811394073,0.6092362344582594,0.6128768711285464,NO,0.25,0.75,Opponent-adjusted Hybrid adaptive Brier,linear,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_LA_DEN,2026,3,2026-09-27,20:20,LA,DEN,-2.5,45.5,0.459114423887185,0.448558885283451,0.4511977699343845,LA,0.25,0.75,Opponent-adjusted Hybrid adaptive Brier,linear,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_PHI_CHI,2026,3,2026-09-28,20:15,PHI,CHI,-3.0,43.5,0.5356798115823015,0.3962430290578221,0.431102224688942,PHI,0.25,0.75,Opponent-adjusted Hybrid adaptive Brier,linear,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_ATL_GB,2026,3,2026-09-24,20:15,ATL,GB,6.0,43.5,0.666546625505728,0.7135512302607419,0.7021741767224282,GB,0.25,0.75,Opponent-adjusted Logit hybrid adaptive Brier,logit,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_LAC_BUF,2026,3,2026-09-27,13:00,LAC,BUF,7.0,50.5,0.7245486285804348,0.740871613663133,0.7368504062522346,BUF,0.25,0.75,Opponent-adjusted Logit hybrid adaptive Brier,logit,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_CAR_CLE,2026,3,2026-09-27,13:00,CAR,CLE,-2.5,42.5,0.4236557680161851,0.4279403644395361,0.4268681754739538,CAR,0.25,0.75,Opponent-adjusted Logit hybrid adaptive Brier,logit,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_NYJ_DET,2026,3,2026-09-27,13:00,NYJ,DET,6.5,48.5,0.7210339536133634,0.7220792588780237,0.7218181585329482,DET,0.25,0.75,Opponent-adjusted Logit hybrid adaptive Brier,logit,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_HOU_IND,2026,3,2026-09-27,13:00,HOU,IND,-2.5,43.5,0.3686238866260136,0.4365079365079364,0.4192041602725737,HOU,0.25,0.75,Opponent-adjusted Logit hybrid adaptive Brier,logit,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_NE_JAX,2026,3,2026-09-27,13:00,NE,JAX,3.0,45.5,0.6244716296489309,0.5996387718242023,0.6059006830169823,JAX,0.25,0.75,Opponent-adjusted Logit hybrid adaptive Brier,logit,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_KC_MIA,2026,3,2026-09-27,13:00,KC,MIA,-11.5,46.5,0.3651946428948046,0.1420560747663551,0.1843785075215788,KC,0.25,0.75,Opponent-adjusted Logit hybrid adaptive Brier,logit,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_TEN_NYG,2026,3,2026-09-27,13:00,TEN,NYG,3.5,40.5,0.6632429909081335,0.6092362344582594,0.6230518565370372,NYG,0.25,0.75,Opponent-adjusted Logit hybrid adaptive Brier,logit,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_CIN_PIT,2026,3,2026-09-27,13:00,CIN,PIT,-3.5,42.5,0.4122783412525028,0.3775334481388264,0.3861175190105195,CIN,0.25,0.75,Opponent-adjusted Logit hybrid adaptive Brier,logit,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_SEA_WAS,2026,3,2026-09-27,13:00,SEA,WAS,-7.0,40.5,0.2795666615108322,0.2779207411219763,0.2783316620289546,SEA,0.25,0.75,Opponent-adjusted Logit hybrid adaptive Brier,logit,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_ARI_SF,2026,3,2026-09-27,16:05,ARI,SF,8.5,47.5,0.7328537620777829,0.7957758771164253,0.7811468416084708,SF,0.25,0.75,Opponent-adjusted Logit hybrid adaptive Brier,logit,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_MIN_TB,2026,3,2026-09-27,16:05,MIN,TB,-1.5,42.5,0.4300243745370709,0.4782608695652174,0.4661278447684909,MIN,0.25,0.75,Opponent-adjusted Logit hybrid adaptive Brier,logit,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
