game_id,season,week,MARKET_ONLY_loss,STATIC_FOOTBALL_STATE_loss,DYNAMIC_NO_QB_loss,DYNAMIC_FULL_loss
2022_03_LA_ARI,2022,3,0.6931471805599453,0.6650955426137793,0.6838554729015771,0.6832129438164828
2022_03_LV_TEN,2022,3,0.6931471805599453,0.6962143331139893,0.6949512921921644,0.6934955123672908
2022_03_NO_CAR,2022,3,0.723599542555945,0.7480959479751632,0.7382356194035823,0.7407770316148831
2022_03_PHI_WAS,2022,3,0.723599542555945,0.6969356662990281,0.7075477275091373,0.7098394790900859
2022_03_PIT_CLE,2022,3,0.6931471805599453,0.7289983829258254,0.6832858543558306,0.68886046046156
2022_03_SF_DEN,2022,3,0.723599542555945,0.7221904354518376,0.7510044450468131,0.7557869821134787
2022_04_ARI_CAR,2022,4,0.723599542555945,0.7322399710366206,0.7271168009275196,0.7306412274104358
2022_04_BUF_BAL,2022,4,3.5067792600447376,3.507141708708872,3.50736969143,3.5075429115233283
2022_04_CHI_NYG,2022,4,0.723599542555945,0.7335173846234562,0.7363836517343967,0.7414560371335592
2022_04_CLE_ATL,2022,4,0.723599542555945,0.7020908962065487,0.7435484429268204,0.7521008533463627
2022_04_DEN_LV,2022,4,0.6931471805599453,0.7004528654022762,0.6874413860294536,0.6892424598783318
2022_04_JAX_PHI,2022,4,0.6931471805599453,0.6622556563891097,0.6905548260010482,0.6898087491323995
2022_04_KC_TB,2022,4,0.723599542555945,0.6992114999259408,0.7247109464896713,0.7326390129927022
2022_04_LAC_HOU,2022,4,0.6931471805599453,0.6910062302540122,0.6902600015523221,0.6936094704805743
2022_04_LA_SF,2022,4,0.723599542555945,0.742435180551337,0.7070394771822746,0.6977508063132513
2022_04_MIA_CIN,2022,4,0.723599542555945,0.7145434520752589,0.7256190250865655,0.720323700763879
2022_04_MIN_NO,2022,4,0.723599542555945,0.6958677507828199,0.7200434219684058,0.7199742210743076
2022_04_NE_GB,2022,4,0.723599542555945,0.696837766452937,0.73238223843249,0.7299879366359746
2022_04_NYJ_PIT,2022,4,0.723599542555945,0.7575051191056213,0.738403044384002,0.7410264320884609
2022_04_SEA_DET,2022,4,0.723599542555945,0.6953920296237274,0.7130039293990896,0.7103474901592696
2022_04_TEN_IND,2022,4,0.6931471805599453,0.7009637918581851,0.6918659392905894,0.7005711292723522
2022_04_WAS_DAL,2022,4,0.723599542555945,0.6991603258671417,0.6983375263563939,0.7013170218214305
2022_05_ATL_TB,2022,5,0.6931471805599453,0.678313674971924,0.7143904374076421,0.7165816649162395
2022_05_CHI_MIN,2022,5,0.723599542555945,0.7179357440276846,0.7299503468218884,0.7250148259532976
2022_05_CIN_BAL,2022,5,0.723599542555945,0.7463502418972319,0.7196131071655356,0.7278806978066064
2022_05_DAL_LA,2022,5,0.6931471805599453,0.7041158234453505,0.6805824216758144,0.6812188800938241
2022_05_DET_NE,2022,5,0.723599542555945,0.6671207945671734,0.695810120423715,0.6835872075495408
2022_05_HOU_JAX,2022,5,0.723599542555945,0.7033342626089285,0.7441657467190685,0.7421184320804873
2022_05_IND_DEN,2022,5,0.6931471805599453,0.6952949351721173,0.6872831137417452,0.6881079949331951
2022_05_LAC_CLE,2022,5,0.723599542555945,0.7010186158181879,0.7276508647777737,0.734177188467359
2022_05_LV_KC,2022,5,0.6931471805599453,0.7056271631165844,0.7045600080727069,0.699248596709131
2022_05_MIA_NYJ,2022,5,0.723599542555945,0.7236757609135629,0.744176533169043,0.7470999376530955
2022_05_NYG_GB,2022,5,0.6931471805599453,0.712964601240615,0.7233625977415123,0.7241905554735268
2022_05_PHI_ARI,2022,5,0.6931471805599453,0.7130281932740222,0.7109766324953036,0.7136656201709081
2022_05_PIT_BUF,2022,5,0.723599542555945,0.7408996117612748,0.6836854332024976,0.6882932640999778
2022_05_SEA_NO,2022,5,0.6931471805599453,0.6864912947614767,0.6954153873553284,0.6874366415848802
2022_05_SF_CAR,2022,5,0.723599542555945,0.7212076455693154,0.6922750620186512,0.6981258382666863
2022_05_TEN_WAS,2022,5,0.723599542555945,0.714713054518392,0.7003679764171282,0.7058002606107148
2022_06_ARI_SEA,2022,6,0.6931471805599453,0.6676068720440128,0.6846233002325266,0.6877610449274928
2022_06_BAL_NYG,2022,6,0.6931471805599453,0.7218513649048065,0.7092168262971094,0.7186845848090267
2022_06_BUF_KC,2022,6,0.6931471805599453,0.7050526489894716,0.6728284175138751,0.6717922302893474
2022_06_CAR_LA,2022,6,0.723599542555945,0.7030506314786198,0.7057706586996091,0.7055785117577437
2022_06_CIN_NO,2022,6,0.723599542555945,0.7512630532268391,0.7257038586003299,0.7292285928798979
2022_06_DAL_PHI,2022,6,0.6931471805599453,0.6933431447405118,0.6959524578091221,0.7004709686551976
2022_06_DEN_LAC,2022,6,0.6931471805599453,0.6927529964549355,0.7048436325400323,0.6978553548286642
2022_06_JAX_IND,2022,6,0.723599542555945,0.702658922517524,0.7326609764629174,0.7331959434095806
2022_06_MIN_MIA,2022,6,0.723599542555945,0.731160184834519,0.7162551165683023,0.7251222769494406
2022_06_NE_CLE,2022,6,0.6931471805599453,0.636105895268428,0.6754699589529155,0.6728685375008997
2022_06_NYJ_GB,2022,6,0.6931471805599453,0.7157217599208121,0.7113453022200955,0.7131647858487451
2022_06_SF_ATL,2022,6,0.6931471805599453,0.694134149708151,0.7269696937119495,0.7245273082100855
2022_06_TB_PIT,2022,6,0.723599542555945,0.6947030708203956,0.7579760870507285,0.758640351058226
2022_06_WAS_CHI,2022,6,0.723599542555945,0.7397063719806364,0.7241757148210075,0.7229670616977618
2022_07_ATL_CIN,2022,7,0.6931471805599453,0.6961639763991172,0.6781042248049428,0.6758469764840641
2022_07_CHI_NE,2022,7,0.6931471805599453,0.7302863769788257,0.7339415511233024,0.7290545372026526
2022_07_CLE_BAL,2022,7,0.6931471805599453,0.7338572454635328,0.7009582091969212,0.7024101965888645
2022_07_DET_DAL,2022,7,0.723599542555945,0.7001204317410153,0.6810377347015283,0.6748778158587966
2022_07_GB_WAS,2022,7,0.723599542555945,0.7507978779960434,0.7377562282904476,0.7372135745844979
2022_07_HOU_LV,2022,7,0.723599542555945,0.7256435131837623,0.7081421843383428,0.7118061021943456
2022_07_IND_TEN,2022,7,0.6931471805599453,0.6998876250158429,0.6764870375980685,0.6724087626451802
2022_07_KC_SF,2022,7,0.723599542555945,0.7148155802770884,0.7240186647184721,0.7239774166434412
2022_07_NO_ARI,2022,7,0.6931471805599453,0.7266306298843102,0.7112551089632615,0.7104708731507369
2022_07_NYG_JAX,2022,7,0.723599542555945,0.7119497902665699,0.736022671041472,0.7453425146223503
2022_07_NYJ_DEN,2022,7,0.723599542555945,0.7372925681973833,0.7128112903928401,0.7135777594368052
2022_07_PIT_MIA,2022,7,0.6931471805599453,0.6662014421754211,0.7067571846873018,0.7084165089574535
2022_07_SEA_LAC,2022,7,0.6931471805599453,0.6781730122750627,0.6873567458051371,0.6884710108798824
2022_07_TB_CAR,2022,7,0.723599542555945,0.7061455507837422,0.7632481745573495,0.7566784229371081
2022_08_ARI_MIN,2022,8,0.723599542555945,0.7189143034950486,0.7079094646442589,0.7055920828142259
2022_08_BAL_TB,2022,8,0.723599542555945,0.6899710921583222,0.7296146321823993,0.724852359536379
2022_08_CAR_ATL,2022,8,0.6931471805599453,0.6922974667378818,0.6917139844533401,0.6879653230256757
2022_08_CHI_DAL,2022,8,0.6931471805599453,0.6854202423271526,0.6750379682832426,0.6760910212728654
2022_08_CIN_CLE,2022,8,0.723599542555945,0.7427382151256069,0.7493303066427789,0.7424457750890439
2022_08_DEN_JAX,2022,8,0.723599542555945,0.6939420107879795,0.736080466717478,0.7311768881698593
2022_08_GB_BUF,2022,8,0.6931471805599453,0.6810605594999259,0.7264489496450828,0.7207481798969136
2022_08_LV_NO,2022,8,0.723599542555945,0.6986097772599847,0.7353089477707995,0.7303226870872855
2022_08_MIA_DET,2022,8,0.6931471805599453,0.6935315824798987,0.6621719487333597,0.6689949910285484
2022_08_NE_NYJ,2022,8,0.723599542555945,0.6754239352398225,0.7163457802445373,0.7220765898539765
2022_08_NYG_SEA,2022,8,0.723599542555945,0.696853192747968,0.7067619687883876,0.7026704204355081
2022_08_PIT_PHI,2022,8,0.723599542555945,0.7285561692860522,0.6887028838406866,0.6875660151920828
2022_08_SF_LA,2022,8,0.723599542555945,0.7431225726356885,0.7335436724802042,0.7394008248238116
2022_08_TEN_HOU,2022,8,0.723599542555945,0.7289006099228986,0.6948217283504595,0.693658276326623
2022_08_WAS_IND,2022,8,0.723599542555945,0.7360129361991595,0.7233324462227427,0.7221683569765216
2022_09_BAL_NO,2022,9,0.723599542555945,0.728466624191921,0.7364808247362141,0.7324490121390365
2022_09_BUF_NYJ,2022,9,0.723599542555945,0.7337331601669281,0.76482017052704,0.7629252509113107
2022_09_CAR_CIN,2022,9,0.723599542555945,0.7265071570479394,0.7035982032280664,0.7022689793383952
2022_09_GB_DET,2022,9,0.723599542555945,0.7458325779806202,0.7452123468009314,0.7510157551236446
2022_09_IND_NE,2022,9,0.723599542555945,0.6876877040376703,0.7041304254513344,0.6971475593225468
2022_09_LAC_ATL,2022,9,0.6931471805599453,0.6920762532927711,0.6915189853529822,0.6841262857147007
2022_09_LA_TB,2022,9,3.5067792600447376,3.507605974733502,3.506804382595753,3.5067910403090834
2022_09_LV_JAX,2022,9,0.6931471805599453,0.7091815623720228,0.6877255045519651,0.6848636581801518
2022_09_MIA_CHI,2022,9,0.723599542555945,0.711337940542354,0.7346465883433858,0.7202611198708412
2022_09_MIN_WAS,2022,9,3.5067792600447376,3.506824483347294,3.5068040266211704,3.5068131487408927
2022_09_PHI_HOU,2022,9,0.723599542555945,0.736731163382508,0.7739128493401906,0.7684965737720182
2022_09_SEA_ARI,2022,9,0.6931471805599453,0.6665123002526824,0.6599864827335703,0.655818211911123
2022_09_TEN_KC,2022,9,0.723599542555945,0.7159779421126085,0.7262431105596663,0.7009608496938964
2022_10_ARI_LA,2022,10,0.6931471805599453,0.7207205527688899,0.7029688296211374,0.7038402333615307
2022_10_ATL_CAR,2022,10,0.6931471805599453,0.6957405201350121,0.7112169097768865,0.7208544593395848
2022_10_CLE_MIA,2022,10,0.723599542555945,0.7153545188649577,0.7258823987051809,0.7320161532077685
2022_10_DAL_GB,2022,10,0.6931471805599453,0.6913817893477445,0.727956274041864,0.7207253134626322
2022_10_DEN_TEN,2022,10,0.6931471805599453,0.6846835961147066,0.6692543557122616,0.6576227733912905
2022_10_DET_CHI,2022,10,0.723599542555945,0.7344382486110806,0.7296915800289175,0.7329125877628104
2022_10_HOU_NYG,2022,10,0.6931471805599453,0.7004207171351369,0.6725062430920423,0.677352001600724
2022_10_IND_LV,2022,10,0.6931471805599453,0.674450080015097,0.6963151478009072,0.685370800539698
2022_10_JAX_KC,2022,10,3.5067792600447376,3.5075250841328964,3.506931070943296,3.506910760575967
2022_10_LAC_SF,2022,10,0.6931471805599453,0.6935676451809402,0.7168304449900922,0.7121704921616531
2022_10_MIN_BUF,2022,10,0.6931471805599453,0.6962495330396887,0.7140033873979771,0.7190765373560736
2022_10_NO_PIT,2022,10,0.723599542555945,0.7303357183077178,0.7540369288711561,0.7523328662912006
2022_10_SEA_TB,2022,10,0.6931471805599453,0.7253343496325388,0.7106735358588611,0.7138976998020838
2022_10_WAS_PHI,2022,10,0.723599542555945,0.747450902095551,0.7567298456097662,0.7497419911221878
2022_11_CAR_BAL,2022,11,0.723599542555945,0.7439041280204189,0.7559842231513294,0.7585354283235435
2022_11_CHI_ATL,2022,11,3.5067792600447376,3.506780220630187,3.506797178316275,3.50680974716092
2022_11_CIN_PIT,2022,11,0.6931471805599453,0.7122227712654805,0.6636527020251931,0.6683092270500364
2022_11_CLE_BUF,2022,11,0.6931471805599453,0.6737481741108002,0.6632677430850503,0.6568504243375727
2022_11_DAL_MIN,2022,11,0.6931471805599453,0.6802234520619053,0.6686678919499994,0.6658776946224964
2022_11_DET_NYG,2022,11,0.723599542555945,0.7252420248301211,0.7317886333538006,0.7322545795556402
2022_11_KC_LAC,2022,11,0.6931471805599453,0.7034877730774777,0.7351804686062066,0.7283521754579333
2022_11_LA_NO,2022,11,0.6931471805599453,0.6948946965502053,0.684180782749211,0.6869045516328323
2022_11_LV_DEN,2022,11,0.6931471805599453,0.7017142056757049,0.6933287488861696,0.6972007303313762
2022_11_NYJ_NE,2022,11,0.6931471805599453,0.6451524504526726,0.6743588828080884,0.6680104106195579
2022_11_PHI_IND,2022,11,0.6931471805599453,0.7049306654910354,0.7188902665660404,0.7241371500275817
2022_11_SF_ARI,2022,11,0.723599542555945,0.7152599456046598,0.6881695768661495,0.6872079185839121
2022_11_TEN_GB,2022,11,0.723599542555945,0.7403490819013782,0.7036524216915365,0.7017975411668255
2022_11_WAS_HOU,2022,11,0.723599542555945,0.7333431489005328,0.6957907524217642,0.6916962242972163
2022_12_ATL_WAS,2022,12,0.6931471805599453,0.7051155254449547,0.6770058301685068,0.6753898823535791
2022_12_BAL_JAX,2022,12,0.6931471805599453,0.734966058794805,0.711960070828659,0.7201041284704899
2022_12_BUF_DET,2022,12,0.723599542555945,0.7336418875209733,0.7548495337304224,0.7622680940515488
2022_12_CHI_NYJ,2022,12,0.6931471805599453,0.7029569985517512,0.6853940261888963,0.6778418614249152
2022_12_CIN_TEN,2022,12,0.723599542555945,0.7194192602032452,0.7221281571705731,0.7200720502011841
2022_12_DEN_CAR,2022,12,0.723599542555945,0.7271806493187188,0.7303862423315063,0.727723132683003
2022_12_GB_PHI,2022,12,0.6931471805599453,0.6908828393368907,0.6619076343749766,0.6500833668368049
2022_12_HOU_MIA,2022,12,0.723599542555945,0.7340562637716149,0.6797226553238369,0.6933689539925488
2022_12_LAC_ARI,2022,12,0.6931471805599453,0.700141726033448,0.7041569762539728,0.7056016640208406
2022_12_LA_KC,2022,12,0.6931471805599453,0.686870963527791,0.7280637726698127,0.7249493556819228
2022_12_LV_SEA,2022,12,0.723599542555945,0.7492203293923685,0.7587975287896743,0.7664541564779126
2022_12_NE_MIN,2022,12,0.6931471805599453,0.7379031484509659,0.7398034234308637,0.7434882243013513
2022_12_NO_SF,2022,12,0.6931471805599453,0.7144653224393932,0.6653355481550205,0.6664037990258574
2022_12_NYG_DAL,2022,12,0.6931471805599453,0.7119960243698997,0.7452628959740351,0.7466393290495456
2022_12_PIT_IND,2022,12,0.6931471805599453,0.6764986331851537,0.6984415530848961,0.6980779821588973
2022_12_TB_CLE,2022,12,0.723599542555945,0.7313399889317701,0.7396039708986029,0.7415335879342575
2022_13_BUF_NE,2022,13,0.6931471805599453,0.7326187780883889,0.6866964126961673,0.6868635622456846
2022_13_CLE_HOU,2022,13,0.6931471805599453,0.7072575513165634,0.6687755979954764,0.6725486472925349
2022_13_DEN_BAL,2022,13,0.6931471805599453,0.7122242274614307,0.7300320811831591,0.7281801811446503
2022_13_GB_CHI,2022,13,0.723599542555945,0.7085749413160316,0.7120950704182534,0.7145172499440781
2022_13_IND_DAL,2022,13,0.723599542555945,0.7135301183682589,0.6743156676244791,0.6790865248380247
2022_13_JAX_DET,2022,13,0.723599542555945,0.7127633016178726,0.7246434340784024,0.7227904603127616
2022_13_KC_CIN,2022,13,0.6931471805599453,0.7057203797139374,0.7014522129202087,0.70059694454341
2022_13_LAC_LV,2022,13,0.6931471805599453,0.7001404098054581,0.6905802488808082,0.695897902219652
2022_13_MIA_SF,2022,13,0.6931471805599453,0.6784973361307266,0.6774748452389734,0.6712676017064939
2022_13_NO_TB,2022,13,0.6931471805599453,0.656952710758231,0.695267210061138,0.6928961143744955
2022_13_NYJ_MIN,2022,13,0.723599542555945,0.7112201350533178,0.7513519167892134,0.7482165059603214
2022_13_PIT_ATL,2022,13,0.723599542555945,0.7080195047127475,0.7265733081919856,0.7286299184799296
2022_13_SEA_LA,2022,13,0.723599542555945,0.7094134457663174,0.771276946897379,0.7676731180070082
2022_13_TEN_PHI,2022,13,0.723599542555945,0.7052748674771342,0.7214272312997196,0.7088839728124586
2022_13_WAS_NYG,2022,13,0.6931471805599453,0.6915487042058653,0.7201552794957122,0.723463331210557
2022_14_BAL_PIT,2022,14,0.6931471805599453,0.6797841424127475,0.6716313191746229,0.6627447294885975
2022_14_CAR_SEA,2022,14,0.6931471805599453,0.7089283304105143,0.7225359497652647,0.7241056816905147
2022_14_CLE_CIN,2022,14,0.6931471805599453,0.6701311255948368,0.6761165308627892,0.6897204191246193
2022_14_HOU_DAL,2022,14,0.723599542555945,0.7400651042804758,0.7993838624931711,0.7941663376941004
2022_14_JAX_TEN,2022,14,0.723599542555945,0.7395910133191552,0.741334584004287,0.7476699956619274
2022_14_KC_DEN,2022,14,0.6931471805599453,0.7029145458064571,0.7350925961377908,0.734485150295949
2022_14_LV_LA,2022,14,0.6931471805599453,0.6642934079353193,0.712744111007572,0.7102425423001224
2022_14_MIA_LAC,2022,14,0.723599542555945,0.7112017954023441,0.7427677389272693,0.7436789593072435
2022_14_MIN_DET,2022,14,0.6931471805599453,0.6977639800228954,0.6658041599995861,0.6704642783328366
2022_14_NE_ARI,2022,14,0.723599542555945,0.6758152224639327,0.6929770907135239,0.6867067086881037
2022_14_NYJ_BUF,2022,14,0.723599542555945,0.739850201101148,0.7414508106312895,0.7410021148494016
2022_14_PHI_NYG,2022,14,0.6931471805599453,0.6717122895474801,0.6588330736370613,0.6572090571411418
2022_14_TB_SF,2022,14,0.6931471805599453,0.6718194144366572,0.6603008821843191,0.6546649901216981
2022_15_ARI_DEN,2022,15,0.6931471805599453,0.6859817809616384,0.6961640579103928,0.701786500872344
2022_15_ATL_NO,2022,15,0.723599542555945,0.7467801863974817,0.7258863181770654,0.7204790370487366
2022_15_BAL_CLE,2022,15,0.6931471805599453,0.7463040435399163,0.7095476951114574,0.7069468195810038
2022_15_CIN_TB,2022,15,0.6931471805599453,0.6809434847104889,0.6668802790558455,0.6689102683289242
2022_15_DAL_JAX,2022,15,0.723599542555945,0.7566067969592735,0.7729334699164953,0.7859527681707359
2022_15_DET_NYJ,2022,15,0.723599542555945,0.7169657001003876,0.7139580896762687,0.7202053412869074
2022_15_IND_MIN,2022,15,0.6931471805599453,0.688649223870024,0.698101945506521,0.6864826415220492
2022_15_KC_HOU,2022,15,0.6931471805599453,0.7077554381921295,0.7504471874532451,0.7559041956731336
2022_15_LA_GB,2022,15,0.723599542555945,0.7302710048596397,0.7061492975201316,0.7072541421212186
2022_15_MIA_BUF,2022,15,0.723599542555945,0.7352239224416882,0.7434573279739978,0.7429926714227942
2022_15_NE_LV,2022,15,0.723599542555945,0.7683783891192524,0.7320247108177249,0.7333457379974351
2022_15_NYG_WAS,2022,15,0.6931471805599453,0.6917170310386264,0.7226295812810516,0.724246389090058
2022_15_PHI_CHI,2022,15,0.6931471805599453,0.707625152008536,0.7509101110687231,0.7556412105589928
2022_15_PIT_CAR,2022,15,0.6931471805599453,0.6826383283142763,0.6981995473286274,0.6984768431498404
2022_15_SF_SEA,2022,15,0.723599542555945,0.7385455185587317,0.6920450982326829,0.6907005811783546
2022_15_TEN_LAC,2022,15,3.5067792600447376,3.506816951229599,3.506781320671937,3.5067941717401605
2022_16_ATL_BAL,2022,16,0.6931471805599453,0.6771319921746946,0.6805779643775454,0.6775668008319773
2022_16_BUF_CHI,2022,16,0.723599542555945,0.7222741750525469,0.6865669375521649,0.6870345878995292
2022_16_CIN_NE,2022,16,0.723599542555945,0.764475706128924,0.7075257881697673,0.7122525385143502
2022_16_DEN_LA,2022,16,0.723599542555945,0.716381280918161,0.7453055105836425,0.750624598922154
2022_16_DET_CAR,2022,16,0.6931471805599453,0.6816159873632087,0.7166771575114211,0.7166583045060086
2022_16_GB_MIA,2022,16,0.6931471805599453,0.6718414602025717,0.6896515822122322,0.6929094814118737
2022_16_HOU_TEN,2022,16,0.723599542555945,0.7208441772864395,0.747012903294182,0.7571765704430122
2022_16_JAX_NYJ,2022,16,0.6931471805599453,0.7048572148254767,0.7027342439606229,0.7143872575752448
2022_16_LAC_IND,2022,16,0.6931471805599453,0.6911006648669686,0.6787699555869012,0.678249930510151
2022_16_LV_PIT,2022,16,0.6931471805599453,0.6757483257678845,0.6904743776496312,0.6968032124183631
2022_16_NO_CLE,2022,16,0.723599542555945,0.6756749168408347,0.7259618498441464,0.734582668031505
2022_16_NYG_MIN,2022,16,0.6931471805599453,0.6971400138326427,0.6893338231359937,0.6838505831707463
2022_16_PHI_DAL,2022,16,0.723599542555945,0.7267007014241408,0.7216372474978106,0.7236722929721562
2022_16_SEA_KC,2022,16,0.6931471805599453,0.6991311047442448,0.6686391474291713,0.6730078080096832
2022_16_TB_ARI,2022,16,0.6931471805599453,0.6853633227683972,0.7018978912310436,0.6941700540524899
2022_16_WAS_SF,2022,16,0.6931471805599453,0.6794984005893774,0.664692437908571,0.6699669958253683
2022_17_ARI_ATL,2022,17,0.723599542555945,0.7309083648872932,0.7418542836911058,0.7430570908416034
2022_17_CAR_TB,2022,17,0.6931471805599453,0.7090663837144092,0.7016639864884529,0.6920370445756988
2022_17_CHI_DET,2022,17,0.6931471805599453,0.7012496060837775,0.6634568212083635,0.6720868000452697
2022_17_CLE_WAS,2022,17,0.723599542555945,0.7370736584317888,0.7228306066824475,0.7152817384931407
2022_17_DAL_TEN,2022,17,3.5067792600447376,3.5067801365573654,3.5077833321746734,3.5072827368990978
2022_17_DEN_KC,2022,17,0.6931471805599453,0.7046309678412941,0.7555651965173675,0.7564508732892937
2022_17_IND_NYG,2022,17,0.6931471805599453,0.7040480548180884,0.6788204647323322,0.6852486230614935
2022_17_JAX_HOU,2022,17,0.6931471805599453,0.7110974211334311,0.6690525933666309,0.6698836147528616
2022_17_LA_LAC,2022,17,0.6931471805599453,0.707614441948749,0.679761695671284,0.6704497929241133
2022_17_MIA_NE,2022,17,0.723599542555945,0.7748156414132166,0.721596398221479,0.7221083583201211
2022_17_MIN_GB,2022,17,0.723599542555945,0.7074679590435083,0.7023327546771195,0.6987014775298798
2022_17_NO_PHI,2022,17,0.6931471805599453,0.6823023174873539,0.7119997668191833,0.7049189393443979
2022_17_NYJ_SEA,2022,17,0.723599542555945,0.6954588788183467,0.718217128302671,0.7169238328560642
2022_17_PIT_BAL,2022,17,0.723599542555945,0.7371845623918419,0.7239599420161484,0.7300522451757321
2022_17_SF_LV,2022,17,0.723599542555945,0.7311783315641153,0.7612028531393413,0.7573521892454228
2022_18_ARI_SF,2022,18,0.723599542555945,0.7173641974224301,0.6711209639030602,0.6697779329138946
2022_18_BAL_CIN,2022,18,3.5067792600447376,3.5073631329143913,3.5071763521085177,3.5072265677318537
2022_18_CAR_NO,2022,18,0.6931471805599453,0.7151681574564734,0.7077326540993929,0.7214133110070367
2022_18_CLE_PIT,2022,18,0.6931471805599453,0.6557141717485482,0.6889890003396111,0.6907002388756665
2022_18_DAL_WAS,2022,18,0.6931471805599453,0.7178045318317149,0.7347861912447277,0.7299114181519841
2022_18_DET_GB,2022,18,0.6931471805599453,0.713312179379565,0.6908751223561245,0.6954159497160005
2022_18_HOU_IND,2022,18,0.723599542555945,0.7353443526802521,0.7223685322968496,0.7190711349616103
2022_18_KC_LV,2022,18,0.723599542555945,0.7022112243484918,0.687708766977222,0.684053027554346
