game_id,season,week,gameday,home_team,away_team,home_score,away_score,expected_home_points,expected_away_points,rest_diff,actual_margin,actual_total,expected_margin,expected_total,home_win_probability,home_score_sd,away_score_sd,margin_sd,total_sd,score_uncertainty,margin_p25,margin_p75,margin_p10,margin_p90,total_p25,total_p75,total_p10,total_p90,home_offense_strength,away_offense_strength,home_defense_strength,away_defense_strength,offense_strength_diff,defense_strength_diff,summed_offense_strength,summed_defense_strength,candidate_id,outer_target_season,train_through_season,training_through_boundary,selected_alpha,selected_half_life,source_contract_version,code_sha,config_sha,fallback_state,residual_covariance_version,cov_home_var,cov_away_var,cov_home_away
2022_01_NO_ATL,2022,1,2022-09-11,ATL,NO,26.0,27.0,19.06622857502287,20.280370178021446,0.0,-1.0,53.0,-1.214141602998577,39.34659875304432,0.4642927843167334,9.779612208571955,9.680345893140471,13.546974543226709,13.970658676202419,13.760447360492725,-10.351437078572237,7.923153872575083,-18.57528803726362,16.147004831266464,29.923532672457828,48.76966483363081,21.44247925486785,57.25071825122079,-0.14263025478786803,-0.126816299830111,-0.1675903674837904,0.15803755187940138,-0.01581395495775703,-0.3256279193631918,-0.26944655461797906,-0.009552815604389003,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,2022,2021,2021-REG-END,100.0,4,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,A0_training_only_home_away_cov_v1,95.64081495004962,93.70909661084158,2.9146961430293654
2022_01_NYG_TEN,2022,1,2022-09-11,TEN,NYG,20.0,21.0,25.642404180679534,12.963690726310496,0.0,-1.0,41.0,12.678713454369039,38.60609490699003,0.8253395614959336,9.779612208571955,9.680345893140471,13.546974543226709,13.970658676202419,13.760447360492725,3.541417978795378,21.816008929942697,-4.682432979896003,30.03985988863408,29.18302882640354,48.02916098757652,20.70197540881356,56.5102144051665,-0.03864361265044363,-0.45037256884367716,0.18055404223667765,-0.05358945455510565,0.4117289561932335,0.2341434967917833,-0.4890161814941208,0.12696458768157198,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,2022,2021,2021-REG-END,100.0,4,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,A0_training_only_home_away_cov_v1,95.64081495004962,93.70909661084158,2.9146961430293654
2022_01_PHI_DET,2022,1,2022-09-11,DET,PHI,35.0,38.0,23.09056442450396,24.45888489440327,0.0,-3.0,73.0,-1.3683204698993094,47.54944931890723,0.45977300216385697,9.779612208571955,9.680345893140471,13.546974543226709,13.970658676202419,13.760447360492725,-10.50561594547297,7.768975005674351,-18.72946690416435,15.992825964365732,38.12638323832074,56.972515399493716,29.64532982073076,65.45356881708369,0.1109426512961182,0.19159358013792763,-0.23305538195930073,-0.11405989316963033,-0.08065092884180942,-0.1189954887896704,0.30253623143404584,-0.34711527512893103,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,2022,2021,2021-REG-END,100.0,4,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,A0_training_only_home_away_cov_v1,95.64081495004962,93.70909661084158,2.9146961430293654
2022_01_PIT_CIN,2022,1,2022-09-11,CIN,PIT,20.0,23.0,23.762818032500533,18.80962447981537,0.0,-3.0,43.0,4.953193552685164,42.5724425123159,0.6426797719172463,9.779612208571955,9.680345893140471,13.546974543226709,13.970658676202419,13.760447360492725,-4.184101922888496,14.090489028258824,-12.407952881579877,22.314339986950205,33.14937643172941,51.9955085929024,24.668323014139432,60.47656201049237,0.21156988341132582,-0.0474137114152845,0.04177236017051903,0.05341017065874456,0.2589835948266103,-0.011637810488225528,0.16415617199604132,0.09518253082926359,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,2022,2021,2021-REG-END,100.0,4,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,A0_training_only_home_away_cov_v1,95.64081495004962,93.70909661084158,2.9146961430293654
2022_01_SF_CHI,2022,1,2022-09-11,CHI,SF,19.0,10.0,20.2460581529973,23.673865161704555,0.0,9.0,29.0,-3.427807008707255,43.919923314701855,0.4001220578699091,9.779612208571955,9.680345893140471,13.546974543226709,13.970658676202419,13.760447360492725,-12.565102484280915,5.709488466866405,-20.788953442972296,13.933339425557786,34.49685723411537,53.34298939528834,26.015803816525384,61.824042812878325,-0.020868241005468458,0.012693565957974957,-0.014470467104029806,0.14997274445167347,-0.033561806963443415,-0.16444321155570327,-0.008174675047493501,0.13550227734764367,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,2022,2021,2021-REG-END,100.0,4,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,A0_training_only_home_away_cov_v1,95.64081495004962,93.70909661084158,2.9146961430293654
2022_01_TB_DAL,2022,1,2022-09-11,DAL,TB,3.0,19.0,26.103987994796274,23.99323332137653,0.0,-16.0,22.0,2.110754673419745,50.097221316172806,0.5619086225593142,9.779612208571955,9.680345893140471,13.546974543226709,13.970658676202419,13.760447360492725,-7.0265408021539155,11.248050148993405,-15.250391760845297,19.471901107684786,40.67415523558631,59.5202873967593,32.193101817996336,68.00134081434928,0.5492000666446551,0.21763267559674446,0.06847973493858281,0.10640645435692025,0.33156739104791066,-0.037926719418337446,0.7668327422413996,0.17488618929550306,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,2022,2021,2021-REG-END,100.0,4,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,A0_training_only_home_away_cov_v1,95.64081495004962,93.70909661084158,2.9146961430293654
2022_02_ARI_LV,2022,2,2022-09-18,LV,ARI,23.0,29.0,24.612411532634987,22.793997342308145,0.0,-6.0,52.0,1.8184141903268412,47.40640887494313,0.5533897588255905,9.779612208571955,9.680345893140471,13.546974543226709,13.970658676202419,13.760447360492725,-7.318881285246819,10.955709665900502,-15.5427322439382,19.179560624591883,37.983342794356645,56.82947495552962,29.50228937676666,65.31052837311961,-0.12652109659752947,0.008870822096719182,-0.08040987529644641,-0.14706064958902637,-0.13539191869424866,0.06665077429257996,-0.11765027450081028,-0.22747052488547279,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,2022,2021,2021-REG-END,100.0,4,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,A0_training_only_home_away_cov_v1,95.64081495004962,93.70909661084158,2.9146961430293654
2022_02_ATL_LA,2022,2,2022-09-18,LA,ATL,31.0,27.0,26.255652228559416,18.463148957368993,3.0,4.0,58.0,7.792503271190423,44.71880118592841,0.7174290547266884,9.779612208571955,9.680345893140471,13.546974543226709,13.970658676202419,13.760447360492725,-1.3447922043832374,16.929798746764085,-9.568643163074618,25.153649705455464,35.29573510534192,54.14186726651491,26.814681687751943,62.62292068410488,0.05621747395265683,-0.14263025478786803,0.08253787170302739,-0.1675903674837904,0.19884772874052487,0.25012823918681776,-0.0864127808352112,-0.085052495780763,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,2022,2021,2021-REG-END,100.0,4,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,A0_training_only_home_away_cov_v1,95.64081495004962,93.70909661084158,2.9146961430293654
2022_02_CAR_NYG,2022,2,2022-09-18,NYG,CAR,19.0,16.0,16.445309124862362,17.38728331710673,0.0,3.0,35.0,-0.9419741922443663,33.83259244196909,0.47228231838791246,9.779612208571955,9.680345893140471,13.546974543226709,13.970658676202419,13.760447360492725,-10.079269667818027,8.195321283329294,-18.303120626509408,16.419172242020675,24.4095263613826,43.25565852255558,15.92847294379262,51.73671194014556,-0.45037256884367716,-0.2143661302664187,-0.05358945455510565,-0.2377145663390232,-0.23600643857725845,0.18412511178391755,-0.6647386991100959,-0.2913040208941288,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,2022,2021,2021-REG-END,100.0,4,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,A0_training_only_home_away_cov_v1,95.64081495004962,93.70909661084158,2.9146961430293654
2022_02_CHI_GB,2022,2,2022-09-18,GB,CHI,27.0,10.0,27.45557590167504,18.873110197187536,0.0,17.0,37.0,8.582465704487504,46.328686098862576,0.7368074287222496,9.779612208571955,9.680345893140471,13.546974543226709,13.970658676202419,13.760447360492725,-0.5548297710861565,17.719761180061163,-8.778680729777538,25.943612138752545,36.90562001827608,55.75175217944907,28.424566600686106,64.23280559703905,0.11736151334821991,-0.020868241005468458,-0.025880707270160803,-0.014470467104029806,0.13822975435368837,-0.011410240166130996,0.09649327234275146,-0.04035117437419061,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,2022,2021,2021-REG-END,100.0,4,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,A0_training_only_home_away_cov_v1,95.64081495004962,93.70909661084158,2.9146961430293654
2022_02_CIN_DAL,2022,2,2022-09-18,DAL,CIN,20.0,17.0,25.804044996890322,20.377377047888615,0.0,3.0,37.0,5.426667949001708,46.18142204477894,0.6556358811645667,9.779612208571955,9.680345893140471,13.546974543226709,13.970658676202419,13.760447360492725,-3.710627526571953,14.563963424575368,-11.934478485263334,22.78781438326675,36.75835596419245,55.604488125365435,28.27730254660247,64.08554154295541,0.5492000666446551,0.21156988341132582,0.06847973493858281,0.04177236017051903,0.33763018323332933,0.026707374768063778,0.760769950055981,0.11025209510910183,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,2022,2021,2021-REG-END,100.0,4,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,A0_training_only_home_away_cov_v1,95.64081495004962,93.70909661084158,2.9146961430293654
2022_02_HOU_DEN,2022,2,2022-09-18,DEN,HOU,16.0,9.0,24.707559826005983,18.813464371743457,-1.0,7.0,25.0,5.894095454262526,43.52102419774944,0.6682499034180587,9.779612208571955,9.680345893140471,13.546974543226709,13.970658676202419,13.760447360492725,-3.243200021311134,15.031390929836187,-11.467050980002515,23.255241888527568,34.097958117162946,52.944090278335935,25.61690469957297,61.42514369592591,-0.1921088344744899,-0.07213350945480035,0.1941139863555186,-0.07841476660637225,-0.11997532501968955,0.27252875296189083,-0.26424234392929025,0.11569921974914635,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,2022,2021,2021-REG-END,100.0,4,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,A0_training_only_home_away_cov_v1,95.64081495004962,93.70909661084158,2.9146961430293654
2022_02_IND_JAX,2022,2,2022-09-18,JAX,IND,24.0,0.0,19.877756709857806,23.95950566029718,0.0,24.0,24.0,-4.081748950439373,43.83726237015499,0.3815915894212999,9.779612208571955,9.680345893140471,13.546974543226709,13.970658676202419,13.760447360492725,-13.219044426013033,5.055546525134288,-21.442895384704414,13.279397483825669,34.414196289568494,53.26032845074148,25.933142871978518,61.74138186833146,-0.24697244498160595,-0.015951618418332723,-0.11796565938630967,0.07789186622630548,-0.23102082656327322,-0.19585752561261516,-0.2629240633999387,-0.04007379316000419,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,2022,2021,2021-REG-END,100.0,4,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,A0_training_only_home_away_cov_v1,95.64081495004962,93.70909661084158,2.9146961430293654
2022_02_LAC_KC,2022,2,2022-09-15,KC,LAC,27.0,24.0,31.256018615033856,24.635372661934973,0.0,3.0,51.0,6.620645953098883,55.89139127696883,0.6874792070237288,9.779612208571955,9.680345893140471,13.546974543226709,13.970658676202419,13.760447360492725,-2.5166495224747774,15.757941428672543,-10.740500481166158,23.981792387363924,46.46832519638234,65.31445735755533,37.98727177879236,73.7955107751453,0.10584012327700514,0.32148856794341374,0.22358546046889155,-0.3157263800910933,-0.2156484446664086,0.5393118405599848,0.4273286912204189,-0.09214091962220172,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,2022,2021,2021-REG-END,100.0,4,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,A0_training_only_home_away_cov_v1,95.64081495004962,93.70909661084158,2.9146961430293654
2022_02_MIA_BAL,2022,2,2022-09-18,BAL,MIA,38.0,42.0,22.83957233905824,20.096366848699574,0.0,-4.0,80.0,2.7432054903586653,42.93593918775781,0.5802354304716857,9.779612208571955,9.680345893140471,13.546974543226709,13.970658676202419,13.760447360492725,-6.394089985214995,11.880500965932326,-14.617940943906376,20.104351924623707,33.512873107171316,52.359005268344305,25.03181968958134,60.84005868593428,-0.2140417293747926,-0.0026372115794037125,-0.05295866194760351,0.09177635984461763,-0.21140451779538888,-0.14473502179222114,-0.21667894095419632,0.03881769789701412,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,2022,2021,2021-REG-END,100.0,4,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,A0_training_only_home_away_cov_v1,95.64081495004962,93.70909661084158,2.9146961430293654
2022_02_MIN_PHI,2022,2,2022-09-19,PHI,MIN,24.0,7.0,25.519331260878804,21.728384707371657,0.0,17.0,31.0,3.7909465535071476,47.24771596825046,0.6101987703593056,9.779612208571955,9.680345893140471,13.546974543226709,13.970658676202419,13.760447360492725,-5.346348922066513,12.928242029080808,-13.570199880757894,21.15209298777219,37.824649887663966,56.670782048836955,29.34359647007399,65.15183546642693,0.19159358013792763,0.0656399857865026,-0.11405989316963033,-0.11143618830138141,0.12595359435142503,-0.0026237048682489217,0.25723356592443025,-0.22549608147101174,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,2022,2021,2021-REG-END,100.0,4,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,A0_training_only_home_away_cov_v1,95.64081495004962,93.70909661084158,2.9146961430293654
2022_02_NE_PIT,2022,2,2022-09-18,PIT,NE,14.0,17.0,19.443492366206172,22.7375091605626,0.0,-3.0,31.0,-3.294016794356427,42.18100152676877,0.40394259991370385,9.779612208571955,9.680345893140471,13.546974543226709,13.970658676202419,13.760447360492725,-12.431312269930087,5.8432786812172335,-20.65516322862147,14.067129639908615,32.75793544618227,51.60406760735526,24.276882028592297,60.08512102494524,-0.0474137114152845,0.2700711473094847,0.05341017065874456,0.12607198904780134,-0.3174848587247692,-0.07266181838905678,0.22265743589420023,0.1794821597065459,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,2022,2021,2021-REG-END,100.0,4,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,A0_training_only_home_away_cov_v1,95.64081495004962,93.70909661084158,2.9146961430293654
2022_02_NYJ_CLE,2022,2,2022-09-18,CLE,NYJ,30.0,31.0,23.814228013794633,17.02959829283633,0.0,-1.0,61.0,6.7846297209583035,40.84382630663096,0.6917519770681675,9.779612208571955,9.680345893140471,13.546974543226709,13.970658676202419,13.760447360492725,-2.352665754615357,15.921925196531964,-10.576516713306738,24.145776155223345,31.420760226044468,50.26689238721745,22.93970680845449,58.74794580480743,-0.25816945214175446,-0.010455499555814913,0.16449540546957736,-0.19961669980305208,-0.24771395258593956,0.36411210527262944,-0.2686249516975694,-0.03512129433347472,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,2022,2021,2021-REG-END,100.0,4,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE,A0_training_only_home_away_cov_v1,95.64081495004962,93.70909661084158,2.9146961430293654
