game_id,season,week,gameday,home_team,away_team,home_score,away_score,actual_margin,actual_total,rest_diff,market_margin,market_total,market_horizon_label,a0_expected_margin,a0_expected_total,offense_strength_diff,defense_strength_diff,summed_offense_strength,summed_defense_strength,m0_margin,m1_margin_residual,m1_margin,m2_margin_residual,m2_margin,predicted_margin_residual,hybrid_margin,m3_margin,m0_total,m1_total_residual,m1_total,m2_total_residual,m2_total,predicted_total_residual,hybrid_total,m3_total,expected_margin,expected_total,expected_home_points,expected_away_points,candidate_id,outer_target_season,train_through_season,training_through_boundary,selected_margin_alpha_m1,selected_margin_alpha_m2,selected_margin_alpha_m3,selected_total_alpha_m1,selected_total_alpha_m2,selected_total_alpha_m3,source_contract_version,code_sha,config_sha,fallback_state
2022_13_DEN_BAL,2022,13,2022-12-04,BAL,DEN,10.0,9.0,1.0,19.0,0.0,9.5,40.5,historical_closing_late_benchmark_exact_horizon_opaque,6.217043120128814,42.30012519608996,-0.021932894900302702,-0.24707264830312212,-0.4061505638492825,0.1411553244079151,9.5,-0.36833431170255715,9.131665688297442,-0.3450377033631461,9.154962296636853,-0.3339285511541951,9.166071448845805,9.166071448845805,40.5,0.2551035547910503,40.75510355479105,0.22154887414817842,40.721548874148176,0.20480889187009144,40.704808891870094,40.704808891870094,9.166071448845805,40.704808891870094,24.93544017035795,15.769368721512144,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,2022,2021,2021-REG-END,100.0,100.0,100.0,100.0,100.0,100.0,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE
2022_13_GB_CHI,2022,13,2022-12-04,CHI,GB,19.0,28.0,-9.0,47.0,0.0,-4.0,45.0,historical_closing_late_benchmark_exact_horizon_opaque,-2.644032326143609,46.15557440600327,-0.13822975435368837,0.011410240166130996,0.09649327234275146,-0.04035117437419061,-4.0,-0.5770307276710749,-4.577030727671075,-0.6837344364616653,-4.683734436461665,-0.6923314284687816,-4.692331428468782,-4.692331428468782,45.0,0.203849801889822,45.203849801889824,0.08446620440200185,45.084466204402,0.08139325205959672,45.0813932520596,45.0813932520596,-4.692331428468782,45.0813932520596,20.194530911795407,24.88686234026419,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,2022,2021,2021-REG-END,100.0,100.0,100.0,100.0,100.0,100.0,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE
2022_13_IND_DAL,2022,13,2022-12-04,DAL,IND,54.0,19.0,35.0,73.0,4.0,11.0,44.5,historical_closing_late_benchmark_exact_horizon_opaque,10.516016357609633,43.554858564421394,0.5651516850629879,-0.00941213128772267,0.5332484482263224,0.1463716011648883,11.0,-0.3451458210393885,10.654854178960612,-0.70711447491102,10.29288552508898,-0.6927337881108431,10.307266211889157,10.307266211889157,44.5,0.2095446633232918,44.70954466332329,0.6349124361682694,45.13491243616827,0.627497753571501,45.127497753571504,45.127497753571504,10.307266211889157,45.127497753571504,27.71738198273033,17.410115770841173,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,2022,2021,2021-REG-END,100.0,100.0,100.0,100.0,100.0,100.0,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE
2022_13_JAX_DET,2022,13,2022-12-04,DET,JAX,40.0,14.0,26.0,54.0,3.0,1.0,51.5,historical_closing_late_benchmark_exact_horizon_opaque,3.37203035316476,47.660063181395344,0.35791509627772417,-0.11508972257299106,-0.13602979368548773,-0.3510210413456104,1.0,-0.4997357587938461,0.500264241206154,-0.8290528066772022,0.17094719332279784,-0.8288506076051421,0.17114939239485794,0.17114939239485794,51.5,0.12981660325471445,51.62981660325472,0.840569541652155,52.34056954165216,0.8568835734023499,52.35688357340235,52.35688357340235,0.17114939239485794,52.35688357340235,26.264016482898604,26.092867090503745,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,2022,2021,2021-REG-END,100.0,100.0,100.0,100.0,100.0,100.0,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE
2022_13_KC_CIN,2022,13,2022-12-04,CIN,KC,27.0,24.0,3.0,51.0,0.0,-2.5,53.0,historical_closing_late_benchmark_exact_horizon_opaque,-1.3923007519140072,54.178760314007626,0.10572976013432069,-0.18181310029837253,0.31741000668833097,0.2653578206394106,-2.5,-0.5538422370079062,-3.053842237007906,-0.6101471515396165,-3.1101471515396164,-0.616500310895941,-3.1165003108959413,-3.1165003108959413,53.0,0.112732018954305,53.112732018954304,-0.06734018455764779,52.93265981544235,-0.04185565390220944,52.95814434609779,52.95814434609779,-3.1165003108959413,52.95814434609779,24.920822017600923,28.037322328496867,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,2022,2021,2021-REG-END,100.0,100.0,100.0,100.0,100.0,100.0,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE
2022_13_LAC_LV,2022,13,2022-12-04,LV,LAC,27.0,20.0,7.0,47.0,0.0,2.5,49.0,historical_closing_late_benchmark_exact_horizon_opaque,2.1569731740316165,48.999636797748494,-0.4480096645409432,0.23531650479464686,0.19496747134588427,-0.3961362553875397,2.5,-0.47654726813067744,2.0234527318693227,-0.5249467671072667,1.9750532328927333,-0.5232037202921876,1.9767962797078122,1.9767962797078122,49.0,0.1582909104220635,49.15829091042206,0.09917396654794226,49.099173966547944,0.1085745844121025,49.1085745844121,49.1085745844121,1.9767962797078122,49.1085745844121,25.542685432059958,23.565889152352145,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,2022,2021,2021-REG-END,100.0,100.0,100.0,100.0,100.0,100.0,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE
2022_13_MIA_SF,2022,13,2022-12-04,SF,MIA,33.0,17.0,16.0,50.0,0.0,4.5,46.0,historical_closing_late_benchmark_exact_horizon_opaque,4.22936775657233,47.64676271626373,0.01533077753737867,0.05819638460705584,0.010056354378571244,0.2417491042962911,4.5,-0.44562928057978596,4.054370719420214,-0.4008003663049667,4.099199633695033,-0.3961046148470024,4.103895385152998,4.103895385152998,46.0,0.19246007902288237,46.19246007902288,0.05960830030260053,46.0596083003026,0.061300177069942785,46.061300177069946,46.061300177069946,4.103895385152998,46.061300177069946,25.08259778111147,20.978702395958475,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,2022,2021,2021-REG-END,100.0,100.0,100.0,100.0,100.0,100.0,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE
2022_13_NO_TB,2022,13,2022-12-05,TB,NO,17.0,16.0,1.0,33.0,0.0,3.5,41.0,historical_closing_late_benchmark_exact_horizon_opaque,4.850698189778107,43.665723092652435,0.3444489754268555,-0.05163109752248113,0.09081637576663346,0.26444400623632164,3.5,-0.4610882743552317,3.0389117256447684,-0.32626576008760005,3.1737342399124,-0.32214110221586223,3.1778588977841378,3.1778588977841378,41.0,0.24940869335758048,41.24940869335758,0.01384985261163274,41.013849852611635,-0.0017154116686290966,40.99828458833137,40.99828458833137,3.1778588977841378,40.99828458833137,22.088071743057757,18.910212845273616,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,2022,2021,2021-REG-END,100.0,100.0,100.0,100.0,100.0,100.0,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE
2022_13_NYJ_MIN,2022,13,2022-12-04,MIN,NYJ,27.0,22.0,5.0,49.0,3.0,3.0,44.0,historical_closing_late_benchmark_exact_horizon_opaque,4.221842045750829,42.60635892013876,0.07609548534231751,0.08818051150167067,0.05518448623068768,-0.3110528881044335,3.0,-0.4688177712429546,2.5311822287570456,-0.8340816014717014,2.165918398528299,-0.8312230407591847,2.168776959240815,2.168776959240815,44.0,0.2152395247567616,44.21523952475676,0.6751545556713605,44.67515455567136,0.6662858438288838,44.66628584382888,44.66628584382888,2.168776959240815,44.66628584382888,23.41753140153485,21.248754442294032,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,2022,2021,2021-REG-END,100.0,100.0,100.0,100.0,100.0,100.0,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE
2022_13_PIT_ATL,2022,13,2022-12-04,ATL,PIT,16.0,19.0,-3.0,35.0,1.0,-1.0,43.0,historical_closing_late_benchmark_exact_horizon_opaque,2.981108216917683,43.68864305825795,-0.09521654337258353,-0.22100053814253495,-0.19004396620315253,-0.11418019682504582,-1.0,-0.5306537463447376,-1.5306537463447376,-0.5303910627204984,-1.5303910627204984,-0.53025680881284,-1.5302568088128399,-1.5302568088128399,43.0,0.22662924762370124,43.2266292476237,0.3412969841185811,43.34129698411858,0.33160086511811987,43.33160086511812,43.33160086511812,-1.5302568088128399,43.33160086511812,20.90067202815264,22.430928836965478,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,2022,2021,2021-REG-END,100.0,100.0,100.0,100.0,100.0,100.0,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE
2022_13_SEA_LA,2022,13,2022-12-04,LA,SEA,23.0,27.0,-4.0,50.0,0.0,-7.0,41.0,historical_closing_late_benchmark_exact_horizon_opaque,-2.0930641895966176,45.178807352592706,-0.16858400457573786,0.06707441743422002,0.2810189524810515,0.09800132597183475,-7.0,-0.6234077089974122,-7.623407708997412,-0.6074838288856528,-7.607483828885653,-0.6175179949413843,-7.617517994941384,-7.617517994941384,41.0,0.24940869335758048,41.24940869335758,-0.16959568871963837,40.83040431128036,-0.18448207052421567,40.81551792947578,40.81551792947578,-7.617517994941384,40.81551792947578,16.598999967267197,24.216517962208584,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,2022,2021,2021-REG-END,100.0,100.0,100.0,100.0,100.0,100.0,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE
2022_13_TEN_PHI,2022,13,2022-12-04,PHI,TEN,35.0,10.0,25.0,45.0,0.0,5.0,44.5,historical_closing_late_benchmark_exact_horizon_opaque,2.5501849467667626,46.100591648601274,0.23023719278837126,-0.294613935406308,0.152949967487484,0.06649414906704731,5.0,-0.43789978369206306,4.562100216307937,-0.47996786753731424,4.520032132462686,-0.47672387369984537,4.523276126300154,4.523276126300154,44.5,0.2095446633232918,44.70954466332329,0.040389345907259566,44.54038934590726,0.035912197273328145,44.535912197273326,44.535912197273326,4.523276126300154,44.535912197273326,24.52959416178674,20.006318035486586,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,2022,2021,2021-REG-END,100.0,100.0,100.0,100.0,100.0,100.0,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE
2022_13_WAS_NYG,2022,13,2022-12-04,NYG,WAS,20.0,20.0,0.0,40.0,3.0,-2.5,40.0,historical_closing_late_benchmark_exact_horizon_opaque,0.6488349159870559,40.3145452114189,-0.35352283434931786,-0.012865877845786827,-0.5472223033380365,-0.09431303126442447,-2.5,-0.5538422370079062,-3.053842237007906,-0.9756439303132707,-3.4756439303132707,-0.9793981115828737,-3.479398111582874,-3.479398111582874,40.0,0.2607984162245201,40.26079841622452,0.7420766921001838,40.742076692100184,0.7228047395390211,40.72280473953902,40.72280473953902,-3.479398111582874,40.72280473953902,18.621703313978074,22.101101425560948,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,2022,2021,2021-REG-END,100.0,100.0,100.0,100.0,100.0,100.0,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE
2022_14_BAL_PIT,2022,14,2022-12-11,PIT,BAL,14.0,16.0,-2.0,30.0,0.0,1.5,37.0,historical_closing_late_benchmark_exact_horizon_opaque,-0.37959397337872147,43.983800754046754,0.1666280179595081,0.10636883260634807,-0.2614554407900771,0.00045150871114105207,1.5,-0.49200626190612323,1.0079937380938768,-0.6262649652411587,0.8737350347588413,-0.6294425921764077,0.8705574078235923,0.8705574078235923,37.0,0.294967584825339,37.294967584825336,-0.21992130820467898,36.78007869179532,-0.2447091727450027,36.755290827254996,36.755290827254996,0.8705574078235923,36.755290827254996,18.812924117539293,17.942366709715703,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,2022,2021,2021-REG-END,100.0,100.0,100.0,100.0,100.0,100.0,phase3-feature-provenance-v1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,NONE
