game_id,season,week,home_team,away_team,a0_home_win_probability,a0_expected_margin,a0_expected_total,a0_score_uncertainty,a0_offense_strength_diff,a0_defense_strength_diff,a0_train_through_season,a0_candidate_id,a0_code_sha,a0_config_sha,b0_home_win_probability,b0_expected_margin,b0_expected_total,b0_margin_variance,b0_total_variance,b0_margin_p10,b0_margin_p90,b0_total_p10,b0_total_p90,b0_train_through_season,b0_candidate_id,b0_code_sha,b0_config_sha,c0_market_margin,c0_market_total,c0_predicted_margin_residual,c0_predicted_total_residual,c0_hybrid_margin,c0_hybrid_total,c0_market_horizon_label,c0_train_through_season,c0_candidate_id,c0_code_sha,c0_config_sha,oof_provenance_assertion
2022_17_IND_NYG,2022,17,NYG,IND,0.6050774109476611,3.610426718429462,39.179336687833086,13.760447360492725,-0.43442095042534445,-0.13148132078141112,2021,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,0.45705,-1.8314,44.8828,263.9585698969897,307.0027644364436,-23.0,19.0,23.0,68.0,2021,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,5.5,38.5,-0.7631388647623674,0.5678631321119734,4.736861135237633,39.067863132111974,historical_closing_late_benchmark_exact_horizon_opaque,2021,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,True
2022_17_JAX_HOU,2022,17,HOU,JAX,0.4135848940840734,-2.957749439583022,42.385823023420684,13.760447360492725,0.1748389355268056,0.03955089277993741,2021,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,0.46404999999999996,-1.5201,44.5231,265.6419601860186,313.0069670867087,-22.0,19.0,23.0,68.0,2021,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,-3.5,43.0,-0.4017367681760927,0.1173857387116524,-3.9017367681760926,43.117385738711654,historical_closing_late_benchmark_exact_horizon_opaque,2021,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,True
2022_17_LA_LAC,2022,17,LAC,LA,0.5787667859746313,2.6923206047431734,44.03711017924173,13.760447360492725,0.2652710939907569,-0.39826425179412067,2021,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,0.506,0.3573,51.0203,309.4445811681168,373.8196698769877,-22.0,23.0,27.0,77.0,2021,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,6.5,41.5,-0.3304438952621318,-0.20316579036702564,6.169556104737868,41.296834209632976,historical_closing_late_benchmark_exact_horizon_opaque,2021,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,True
2022_17_MIA_NE,2022,17,NE,MIA,0.5602645450984711,2.054262755438849,41.88622831166449,13.760447360492725,0.27270835888888845,0.034295629203183714,2021,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,0.6893,8.5466,47.7454,296.7663050705071,336.2778066206621,-13.0,30.100000000000364,25.0,72.0,2021,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,3.0,41.5,-0.6469481636028357,0.257298450918121,2.353051836397164,41.75729845091812,historical_closing_late_benchmark_exact_horizon_opaque,2021,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,True
2022_17_MIN_GB,2022,17,GB,MIN,0.6410689691640541,4.8947599051477475,47.82454947753324,13.760447360492725,0.051721527561717315,0.08555548103122061,2021,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,0.5930500000000001,4.2653,51.6393,315.5888747974797,366.50824633463344,-18.0,27.0,28.0,77.0,2021,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,3.0,47.5,-0.17975428592573334,-0.014701158550307292,2.8202457140742667,47.48529884144969,historical_closing_late_benchmark_exact_horizon_opaque,2021,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,True
2022_17_NO_PHI,2022,17,PHI,NO,0.6425928885580464,4.950039420285645,45.33632984513767,13.760447360492725,0.3184098799680386,-0.2720974450490317,2021,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,0.50885,0.5107,47.2839,294.15870138013804,337.4006408540854,-21.0,23.0,24.0,72.0,2021,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,5.5,41.5,-0.33465615121230874,-0.10383347064207082,5.165343848787691,41.39616652935793,historical_closing_late_benchmark_exact_horizon_opaque,2021,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,True
2022_17_NYJ_SEA,2022,17,SEA,NYJ,0.6536661357720743,5.354270357492439,42.507392210174416,13.760447360492725,0.2352569780842096,0.21508015407185946,2021,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,0.6842499999999999,8.1259,45.6467,282.17706689668967,319.4098200920092,-13.0,30.0,24.0,69.0,2021,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,-1.0,43.0,0.06234243327845462,-0.034391323057733986,-0.9376575667215454,42.96560867694227,historical_closing_late_benchmark_exact_horizon_opaque,2021,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,True
2022_17_PIT_BAL,2022,17,BAL,PIT,0.572580534477497,2.4783899791700037,43.753994856251104,13.760447360492725,-0.1666280179595081,-0.10636883260634807,2021,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,0.60885,4.7428,43.4322,269.8238305430543,306.26843000300033,-16.0,26.0,22.0,67.0,2021,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,1.0,35.5,-0.44851274923971063,-0.3388903413469523,0.5514872507602894,35.16110965865305,historical_closing_late_benchmark_exact_horizon_opaque,2021,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,True
2022_17_SF_LV,2022,17,LV,SF,0.40186729014710215,-3.3666506388937485,46.595509155023635,13.760447360492725,-0.13921466255550444,-0.23038261974811988,2021,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,0.39565,-4.7994,53.392,324.1171713571357,395.9905350535053,-28.0,18.0,29.0,79.10000000000036,2021,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,-10.0,41.5,-0.6313287325751042,-0.162149248480621,-10.631328732575104,41.337850751519376,historical_closing_late_benchmark_exact_horizon_opaque,2021,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,True
2022_18_ARI_SF,2022,18,SF,ARI,0.7762971440769286,10.292275919520822,44.84791452752057,13.760447360492725,0.003822743861255775,0.29703339404069984,2021,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,0.64485,6.884,49.9768,313.2648704870487,351.61122288228825,-15.0,29.0,27.0,75.0,2021,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,14.0,40.0,-0.1831684430414796,-0.1657198088316516,13.81683155695852,39.83428019116835,historical_closing_late_benchmark_exact_horizon_opaque,2021,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,True
2022_18_BAL_CIN,2022,18,CIN,BAL,0.6558304395438069,5.433827286472397,47.7855181748357,13.760447360492725,0.4256116127861184,0.09473102211812254,2021,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,0.4426,-2.3694,47.5252,285.57530117011703,330.38240320032,-24.0,19.0,25.0,71.10000000000036,2021,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,11.0,39.0,-0.2526652608913347,-0.6026374996100426,10.747334739108666,38.39736250038996,historical_closing_late_benchmark_exact_horizon_opaque,2021,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,True
2022_18_CAR_NO,2022,18,NO,CAR,0.6373759830410863,4.761133745921935,41.373460560962954,13.760447360492725,0.08754983043630771,0.3957521182184246,2021,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,0.62005,5.5502,46.5886,284.57493745374535,327.5955095909591,-16.0,27.0,24.0,71.0,2021,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,3.5,41.5,-0.36494887571569057,0.33593863085391484,3.1350511242843093,41.83593863085392,historical_closing_late_benchmark_exact_horizon_opaque,2021,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,True
2022_18_CLE_PIT,2022,18,PIT,CLE,0.5739974839079858,2.5273339235045142,43.006967349560114,13.760447360492725,0.21075574072646996,-0.1110852348108328,2021,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,0.60305,4.2235,42.8203,259.8427320232023,298.49325723572355,-17.0,25.0,22.0,66.0,2021,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,2.5,40.0,-0.45172180751531754,0.08242017493710371,2.0482781924846822,40.082420174937106,historical_closing_late_benchmark_exact_horizon_opaque,2021,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,True
2022_18_DAL_WAS,2022,18,WAS,DAL,0.3335342238559782,-5.827567883910017,44.30922244099236,13.760447360492725,-0.6460498011390144,-0.10920331164790163,2021,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,0.3328,-7.6609,50.0147,311.1310242924293,345.4720311131113,-30.0,14.0,27.0,74.0,2021,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,-7.5,40.5,-0.39092814371218243,-0.5527435641149874,-7.890928143712182,39.94725643588501,historical_closing_late_benchmark_exact_horizon_opaque,2021,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,True
2022_18_DET_GB,2022,18,GB,DET,0.5797551176805621,2.7265596201325515,50.60484430026334,13.760447360492725,0.006418862052101709,0.20717467468913991,2021,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,0.6504500000000001,7.5434,54.8796,354.8255989999,411.52605644564454,-16.0,32.0,30.0,82.0,2021,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,5.5,49.0,-0.512579650752117,-0.03246665336050866,4.987420349247883,48.96753334663949,historical_closing_late_benchmark_exact_horizon_opaque,2021,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,True
2022_18_HOU_IND,2022,18,IND,HOU,0.6087292251586669,3.739079911479962,35.85976537963648,13.760447360492725,0.056181891036467625,0.15630663283267773,2021,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,0.6161,4.8908,45.8836,281.91846720672066,310.97014805480546,-16.0,26.0,24.0,69.0,2021,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,3.0,38.0,-0.407355910850337,0.4717459743958451,2.592644089149663,38.471745974395844,historical_closing_late_benchmark_exact_horizon_opaque,2021,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,True
2022_18_KC_LV,2022,18,LV,KC,0.3581583327540956,-4.922778949233141,51.078674328977236,13.760447360492725,-0.23236121987453462,-0.303995335765338,2021,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,0.34485,-7.5354,57.4242,358.5712039603961,431.56241060106015,-31.0,16.0,32.0,85.0,2021,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,-9.0,51.5,-0.741673611872382,0.19336015117620706,-9.741673611872383,51.69336015117621,historical_closing_late_benchmark_exact_horizon_opaque,2021,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,True
2022_18_LAC_DEN,2022,18,DEN,LAC,0.42260644633603833,-2.6447758682893756,41.4503426056944,13.760447360492725,-0.5135974024179036,0.5098403664466119,2021,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,0.43084999999999996,-2.7976,45.1958,277.5611903590359,306.391901550155,-24.0,18.0,24.0,68.0,2021,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,6.0,38.5,-0.8897952876914899,-0.02395449350464965,5.11020471230851,38.47604550649535,historical_closing_late_benchmark_exact_horizon_opaque,2021,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,True
2022_18_LA_SEA,2022,18,SEA,LA,0.638040757731204,4.785153259948597,44.40958616483486,13.760447360492725,0.16858400457573786,-0.06707441743422002,2021,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,0.55055,2.1796,47.7832,300.7714209820982,336.40663842384237,-20.0,24.0,26.0,72.0,2021,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,5.5,41.5,-0.3632558412102237,-0.0815800015469208,5.136744158789776,41.41841999845308,historical_closing_late_benchmark_exact_horizon_opaque,2021,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,True
2022_18_MIN_CHI,2022,18,CHI,MIN,0.4660002948997758,-1.1559369616184583,42.00218298845417,13.760447360492725,-0.08650822679197105,0.09696572119735161,2021,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,0.4803,-0.8776,46.5806,283.18733697369737,322.45474911491146,-22.0,21.0,24.0,70.0,2021,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,-6.5,42.5,-0.5658502391309854,0.2547321795677492,-7.065850239130985,42.754732179567746,historical_closing_late_benchmark_exact_horizon_opaque,2021,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,True
2022_18_NE_BUF,2022,18,BUF,NE,0.6924061466012184,6.809823342894401,44.31770325781747,13.760447360492725,-0.18781768055990464,0.09485781684191477,2021,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,0.5209,0.9652,48.0002,300.78526748674864,343.1435143114311,-21.0,23.0,26.0,72.0,2021,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,8.0,44.0,-0.14920423427757146,-0.015863695895980023,7.850795765722428,43.98413630410402,historical_closing_late_benchmark_exact_horizon_opaque,2021,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,True
2022_18_NYG_PHI,2022,18,PHI,NYG,0.6597827978412449,5.579598066753906,45.59430734885102,13.760447360492725,0.6419661489816048,-0.06047043861452468,2021,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,0.67315,7.4387,45.1469,269.7832206320632,321.55967635763574,-13.0,28.0,23.0,69.0,2021,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,16.5,42.5,-0.46165184782778446,0.03066605759074162,16.038348152172215,42.53066605759074,historical_closing_late_benchmark_exact_horizon_opaque,2021,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,True
2022_18_NYJ_MIA,2022,18,MIA,NYJ,0.6831297782219357,6.454710444665807,40.030012367640204,13.760447360492725,0.0078182879764112,0.2913930596476697,2021,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,0.61645,5.2305,45.3685,283.05127487748774,319.56866461646166,-16.0,27.0,23.0,69.0,2021,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,3.5,37.5,-0.25841940186113654,0.05861406830263122,3.2415805981388637,37.55861406830263,historical_closing_late_benchmark_exact_horizon_opaque,2021,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,True
2022_18_TB_ATL,2022,18,ATL,TB,0.4576683054728424,-1.4401752225924156,45.561388816932194,13.760447360492725,-0.3602629303846125,-0.2739968218407106,2021,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,0.4907,-0.4235,54.2425,339.0156493149315,400.30512426242626,-24.0,23.0,30.0,81.0,2021,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,6.0,40.5,-0.7633703898406494,-0.2040242802995026,5.23662961015935,40.2959757197005,historical_closing_late_benchmark_exact_horizon_opaque,2021,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,True
2022_18_TEN_JAX,2022,18,JAX,TEN,0.5891781528155734,3.0539133011216215,42.861102762776355,13.760447360492725,-0.2083288323311623,-0.2985197016229873,2021,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,0.47859999999999997,-0.8736,46.3752,289.65138817881785,316.6404890089009,-22.0,21.0,24.0,70.0,2021,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,6.0,39.5,-0.0214330752685315,-0.3089765573668888,5.978566924731468,39.19102344263311,historical_closing_late_benchmark_exact_horizon_opaque,2021,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,True
