game_id,row_position,season,home_win,market_prob,pure_prob
2022_14_HOU_DAL,726,2022,1,0.90462674227086004,0.76293643158915903
2022_14_MIN_DET,727,2022,1,0.55477086052045754,0.47043339436873072
2022_14_PHI_NYG,728,2022,0,0.2699435938759065,0.32604106618546358
2022_14_BAL_PIT,729,2022,0,0.53992770292474535,0.3908937583472436
2022_14_JAX_TEN,730,2022,0,0.6119390066215612,0.66318369028433255
2022_14_KC_DEN,731,2022,0,0.2261635519581002,0.23960829304438799
2022_14_CAR_SEA,732,2022,0,0.64953271028037385,0.71634320730692935
2022_14_TB_SF,733,2022,1,0.6455089820359281,0.67453479080077294
2022_14_MIA_LAC,734,2022,1,0.39609626795987818,0.42313443463954592
2022_14_NE_ARI,735,2022,0,0.4580152671755725,0.4157993890402471
2022_15_SF_SEA,736,2022,0,0.38711720009210221,0.42574378964707132
2022_15_IND_MIN,737,2022,1,0.63629015962820756,0.6327716846394309
2022_15_BAL_CLE,738,2022,1,0.59229354864497552,0.36788082678508932
2022_15_MIA_BUF,739,2022,1,0.73971244422409521,0.68967671424550991
2022_15_PIT_CAR,740,2022,0,0.57649092480553155,0.44739672186386908
2022_15_PHI_CHI,741,2022,0,0.2293772831535128,0.27704530580050418
2022_15_KC_HOU,742,2022,0,0.14421617245218091,0.24883557334194961
2022_15_DAL_JAX,743,2022,1,0.36370984037179221,0.30109927957726618
2022_15_ATL_NO,744,2022,1,0.67893067424558406,0.57757666815394948
2022_15_DET_NYJ,745,2022,0,0.555895865237366,0.48960390696099948
2022_15_ARI_DEN,746,2022,1,0.53483477162702586,0.43325472880120092
2022_15_NE_LV,747,2022,1,0.55003635077515556,0.47746635218870731
2022_15_TEN_LAC,748,2022,1,0.59710163033293773,0.43668489567766428
2022_15_CIN_TB,749,2022,0,0.39006574141709283,0.3683156746024685
2022_15_NYG_WAS,750,2022,0,0.65228368143217796,0.65633420875743065
2022_15_LA_GB,751,2022,1,0.75790524326275766,0.68414837859339428
2022_16_JAX_NYJ,752,2022,0,0.56237946892152502,0.51002695745690874
2022_16_ATL_BAL,753,2022,1,0.71233424606959361,0.66916853604426363
2022_16_DET_CAR,754,2022,1,0.44996364922484422,0.37231806761374209
2022_16_BUF_CHI,755,2022,0,0.24028416213957371,0.27228659066535787
2022_16_NO_CLE,756,2022,0,0.62792298932761315,0.50247175246977283
2022_16_SEA_KC,757,2022,1,0.79236968065925473,0.70413913810606643
2022_16_NYG_MIN,758,2022,1,0.66512517939722526,0.62094818284047937
2022_16_CIN_NE,759,2022,0,0.41326396206533178,0.35897581646647442
2022_16_HOU_TEN,760,2022,0,0.61434080845593475,0.73152716094424375
2022_16_WAS_SF,761,2022,1,0.71512112989424148,0.73647607022820294
2022_16_PHI_DAL,762,2022,1,0.64953271028037385,0.53079862432189262
2022_16_LV_PIT,763,2022,1,0.57046357851961427,0.57143574720515677
2022_16_GB_MIA,764,2022,0,0.62926931874950687,0.50332804353183813
2022_16_DEN_LA,765,2022,1,0.38227263180004201,0.48218980153177948
2022_16_TB_ARI,766,2022,0,0.26028755577590479,0.38920996699946192
2022_16_LAC_IND,767,2022,0,0.36762334730732021,0.49826093912270691
2022_17_DAL_TEN,768,2022,0,0.1461635119563838,0.25787328023437373
2022_17_ARI_ATL,769,2022,1,0.71512112989424148,0.60574750717665793
2022_17_CHI_DET,770,2022,1,0.66869534511767015,0.71701672493659196
2022_17_JAX_HOU,771,2022,0,0.36500527795088322,0.42369220995182488
2022_17_DEN_KC,772,2022,1,0.84953171151648266,0.79351726110453025
2022_17_MIA_NE,773,2022,1,0.60024600246002446,0.55859499325048745
2022_17_IND_NYG,774,2022,1,0.67763428638617251,0.58742532860036101
2022_17_NO_PHI,775,2022,0,0.67353088900050218,0.70215909538543031
2022_17_CAR_TB,776,2022,1,0.63105383496154643,0.58630077152946636
2022_17_CLE_WAS,777,2022,0,0.52622156237718865,0.49591200240295652
2022_17_SF_LV,778,2022,0,0.20583407465858711,0.28915942666068711
2022_17_NYJ_SEA,779,2022,1,0.48270860717037573,0.62383861276617547
2022_17_MIN_GB,780,2022,1,0.61772736819995788,0.56089689872310222
2022_17_LA_LAC,781,2022,1,0.71765989443576195,0.58300341223972574
2022_17_PIT_BAL,782,2022,0,0.53483477162702586,0.55198511588981358
2022_18_KC_LV,783,2022,0,0.2214302560205445,0.28712053565607171
2022_18_TEN_JAX,784,2022,1,0.70252850768468023,0.59364230305323018
2022_18_TB_ATL,785,2022,1,0.68290027923706764,0.38875564605753099
2022_18_NE_BUF,786,2022,1,0.76551888242234356,0.72929391124513332
2022_18_MIN_CHI,787,2022,0,0.29747149231531972,0.28471952317459559
2022_18_BAL_CIN,788,2022,1,0.83118086940651537,0.66210513391507397
2022_18_HOU_IND,789,2022,0,0.57225678733031671,0.59098195927887864
2022_18_NYJ_MIA,790,2022,1,0.64953271028037385,0.6814230455040704
2022_18_CAR_NO,791,2022,0,0.62520150456743684,0.54813643710279392
2022_18_CLE_PIT,792,2022,1,0.57225678733031671,0.61415888842717958
2022_18_LAC_DEN,793,2022,1,0.69792128886916738,0.31746353177770031
2022_18_NYG_PHI,794,2022,1,0.89869745305016557,0.67690326645206211
2022_18_LA_SEA,795,2022,1,0.67322898176537027,0.6155465840701525
2022_18_ARI_SF,796,2022,1,0.88630276369483685,0.77506756050089043
2022_18_DAL_WAS,797,2022,1,0.25977238990598711,0.24247378616986859
2022_18_DET_GB,798,2022,0,0.71152581959922956,0.51606754373386665
2023_01_DET_KC,799,2023,0,0.63690418169412233,0.66838464297640343
2023_01_CAR_ATL,800,2023,1,0.63094034378159747,0.4889248614718909
2023_01_HOU_BAL,801,2023,1,0.79999999999999993,0.66825829580390772
2023_01_CIN_CLE,802,2023,1,0.49567024593003112,0.39265841651564842
2023_01_JAX_IND,803,2023,0,0.355270821199767,0.3827500219912765
2023_01_TB_MIN,804,2023,0,0.64472917880023295,0.60238002940915958
2023_01_TEN_NO,805,2023,1,0.5720596355604638,0.59452761517425134
2023_01_SF_PIT,806,2023,0,0.47826086956521741,0.4080047640930104
2023_01_ARI_WAS,807,2023,1,0.74087161366313303,0.6640869491484096
2023_01_GB_CHI,808,2023,0,0.51736412571627011,0.26818057231172981
2023_01_LV_DEN,809,2023,0,0.59336975415942395,0.44751794540318718
2023_01_MIA_LAC,810,2023,0,0.59336975415942395,0.57677026615133442
2023_01_PHI_NE,811,2023,0,0.37753344813882628,0.39547483724865878
2023_01_LA_SEA,812,2023,0,0.65747522619560528,0.64691923720559485
2023_01_DAL_NYG,813,2023,0,0.3962430290578221,0.41397879464944909
2023_01_BUF_NYJ,814,2023,1,0.448558885283451,0.2400855224397663
2023_02_MIN_PHI,815,2023,1,0.67503124699548123,0.55760788141031847
2023_02_GB_ATL,816,2023,1,0.5720596355604638,0.41930546579303007
2023_02_LV_BUF,817,2023,1,0.74778270509977818,0.69683290682716814
2023_02_BAL_CIN,818,2023,0,0.60923623445825925,0.58964405533926123
2023_02_SEA_DET,819,2023,0,0.65747522619560528,0.62037755266105155
2023_02_IND_HOU,820,2023,0,0.5,0.47656685525038311
2023_02_KC_JAX,821,2023,0,0.3962430290578221,0.39665948175769078
2023_02_CHI_TB,822,2023,1,0.551441114716549,0.75003591734731467
2023_02_LAC_TEN,823,2023,1,0.4365079365079364,0.35114407380935042
2023_02_NYG_ARI,824,2023,0,0.33635187580853809,0.4346004071217125
2023_02_SF_LA,825,2023,0,0.25912838633686691,0.31555087040704399
2023_02_NYJ_DAL,826,2023,1,0.76000000000000012,0.746983581164685
2023_02_WAS_DEN,827,2023,0,0.63690418169412233,0.47228826682552733
2023_02_MIA_NE,828,2023,0,0.45725646123260433,0.44395308378354781
2023_02_NO_CAR,829,2023,0,0.39076376554174069,0.44992365228865522
2023_02_CLE_PIT,830,2023,1,0.42794036443953609,0.55049219808473415
2023_03_NYG_SF,831,2023,1,0.80815709969788507,0.72828413800901992
2023_03_IND_BAL,832,2023,0,0.76000000000000012,0.70090313052139175
2023_03_TEN_CLE,833,2023,1,0.62246655186117372,0.584215401944855
2023_03_ATL_DET,834,2023,1,0.59963877182420233,0.56640401760709747
2023_03_NO_GB,835,2023,1,0.46753246753246752,0.63054092365786418
2023_03_HOU_JAX,836,2023,0,0.76000000000000012,0.74316142375891892
2023_03_DEN_MIA,837,2023,1,0.6853932584269663,0.66695602710207735
2023_03_LAC_MIN,838,2023,0,0.5,0.55287474645219814
2023_03_NE_NYJ,839,2023,0,0.4365079365079364,0.40695464049949259
2023_03_BUF_WAS,840,2023,0,0.31944444444444442,0.27034981072319891
2023_03_CAR_SEA,841,2023,1,0.6636481241914618,0.62298682318292298
2023_03_DAL_ARI,842,2023,1,0.16835016835016831,0.28065939497875542
2023_03_CHI_KC,843,2023,1,0.84650112866817162,0.80153855593334622
2023_03_PIT_LV,844,2023,0,0.5720596355604638,0.49084235477059179
2023_03_PHI_TB,845,2023,0,0.30920711694593189,0.40807903931315231
2023_03_LA_CIN,846,2023,1,0.59336975415942395,0.62395079809971732
2023_04_DET_GB,847,2023,0,0.4365079365079364,0.60584109688771093
2023_04_ATL_JAX,848,2023,1,0.62246655186117372,0.56479871062288145
2023_04_MIA_BUF,849,2023,1,0.56349206349206338,0.61698550338765767
2023_04_MIN_CAR,850,2023,0,0.33635187580853809,0.38410254086341028
2023_04_DEN_CHI,851,2023,0,0.40663024584057611,0.4069915940957573
2023_04_BAL_CLE,852,2023,0,0.448558885283451,0.56961576266501468
2023_04_PIT_HOU,853,2023,1,0.40663024584057611,0.38598208514333182
2023_04_LA_IND,854,2023,0,0.48916576381365112,0.4853454340743073
2023_04_TB_NO,855,2023,0,0.64472917880023295,0.57387660267725871
2023_04_WAS_PHI,856,2023,1,0.78674351585014413,0.73097873239159716
2023_04_CIN_TEN,857,2023,1,0.40663024584057611,0.4508849006552666
2023_04_LV_LAC,858,2023,1,0.72575250836120386,0.66597737237221055
2023_04_NE_DAL,859,2023,1,0.70954356846473021,0.67851910072197608
2023_04_ARI_SF,860,2023,1,0.88000000000000012,0.77086905780990156
2023_04_KC_NYJ,861,2023,0,0.2042241228835748,0.2431069650045237
2023_04_SEA_NYG,862,2023,0,0.4365079365079364,0.44558899534039093
2023_05_CHI_WAS,863,2023,0,0.69079288305406805,0.69011719035973673
2023_05_JAX_BUF,864,2023,0,0.6853932584269663,0.72458942856669184
2023_05_HOU_ATL,865,2023,1,0.56349206349206338,0.55819003626085473
2023_05_CAR_DET,866,2023,1,0.78674351585014413,0.7487037421529501
2023_05_TEN_IND,867,2023,1,0.4365079365079364,0.43689707195001581
2023_05_NYG_MIA,868,2023,1,0.84650112866817162,0.70575051624103968
2023_05_NO_NE,869,2023,0,0.551441114716549,0.44796226898387598
2023_05_BAL_PIT,870,2023,1,0.3309929789368104,0.40068544725742461
2023_05_CIN_ARI,871,2023,0,0.3962430290578221,0.42082032838691658
2023_05_PHI_LA,872,2023,0,0.36905965621840242,0.37402554839229851
2023_05_NYJ_DEN,873,2023,0,0.551441114716549,0.5737514467113215
2023_05_KC_MIN,874,2023,0,0.38356164383561642,0.3454797582615492
2023_05_DAL_SF,875,2023,1,0.61643835616438347,0.68009427159511071
2023_05_GB_LV,876,2023,1,0.51736412571627011,0.4684556923665732
2023_06_DEN_KC,877,2023,1,0.83164983164983153,0.76530335808072758
2023_06_BAL_TEN,878,2023,0,0.31460674157303359,0.42684513083652598
2023_06_WAS_ATL,879,2023,0,0.53246753246753253,0.61297433754839281
2023_06_MIN_CHI,880,2023,0,0.40036122817579772,0.36008754867366127
2023_06_SEA_CIN,881,2023,1,0.58299264104660664,0.48590678442655311
2023_06_SF_CLE,882,2023,1,0.2086383601756954,0.27529523004202899
2023_06_NO_HOU,883,2023,1,0.45725646123260433,0.43051705320844358
2023_06_IND_JAX,884,2023,1,0.64472917880023295,0.66838134572630814
2023_06_CAR_MIA,885,2023,1,0.88000000000000012,0.73949739336488174
2023_06_NE_LV,886,2023,1,0.5720596355604638,0.68609387674060374
2023_06_ARI_LA,887,2023,1,0.74087161366313303,0.67209402561732612
2023_06_PHI_NYJ,888,2023,1,0.27792074112197629,0.24312719402443
2023_06_DET_TB,889,2023,0,0.40663024584057611,0.45503084192735838
2023_06_NYG_BUF,890,2023,1,0.88695652173913042,0.78604868356727964
2023_06_DAL_LAC,891,2023,0,0.45725646123260433,0.53158289118034452
2023_07_JAX_NO,892,2023,0,0.5720596355604638,0.48993850784950332
2023_07_DET_BAL,893,2023,1,0.59336975415942395,0.4557619118863212
2023_07_LV_CHI,894,2023,1,0.4365079365079364,0.41267752221704462
2023_07_CLE_IND,895,2023,0,0.38356164383561642,0.4191015687007027
2023_07_BUF_NE,896,2023,1,0.2340978954835658,0.27260121122278652
2023_07_WAS_NYG,897,2023,1,0.40663024584057611,0.5098724411518829
2023_07_ATL_TB,898,2023,0,0.5720596355604638,0.60127301289966351
2023_07_PIT_LA,899,2023,0,0.60923623445825925,0.59490034352593701
2023_07_ARI_SEA,900,2023,1,0.78674351585014413,0.71705958001052872
2023_07_GB_DEN,901,2023,1,0.51736412571627011,0.36406408030494442
2023_07_LAC_KC,902,2023,1,0.69576995207334857,0.7407158709087186
2023_07_MIA_PHI,903,2023,1,0.58299264104660664,0.49163760829662267
2023_07_SF_MIN,904,2023,1,0.2664576802507837,0.29431698346915031
2023_08_TB_BUF,905,2023,1,0.79577587711642517,0.74195083076517065
2023_08_HOU_CAR,906,2023,1,0.40663024584057611,0.43347369771501543
2023_08_LA_DAL,907,2023,1,0.72575250836120386,0.69421972726844294
2023_08_MIN_GB,908,2023,0,0.49567024593003112,0.48219350487798851
2023_08_NO_IND,909,2023,0,0.45725646123260433,0.47045967240200731
2023_08_NE_MIA,910,2023,1,0.76000000000000012,0.72994024975181537
2023_08_NYJ_NYG,911,2023,0,0.40663024584057611,0.49898393824124149
2023_08_JAX_PIT,912,2023,0,0.448558885283451,0.46224589785507642
2023_08_ATL_TEN,913,2023,1,0.45725646123260433,0.51121293275663315
2023_08_PHI_WAS,914,2023,0,0.27792074112197629,0.28112755565583952
2023_08_CLE_SEA,915,2023,1,0.63690418169412233,0.70600233512063093
2023_08_BAL_ARI,916,2023,0,0.1999999999999999,0.2557855484307513
2023_08_KC_DEN,917,2023,1,0.25912838633686691,0.26548989737128348
2023_08_CIN_SF,918,2023,0,0.64472917880023295,0.70104055022222611
2023_08_CHI_LAC,919,2023,1,0.78190630048465271,0.60843043505904992
2023_08_LV_DET,920,2023,1,0.74087161366313303,0.69789701360969825
