game_id,row_position,logistic,extra_trees,xgboost,catboost,home_win,season
2018_06_SEA_OAK,86,0.44896775151318252,0.34047900997717701,0.42407676577568049,0.43169554377894381,0,2018
2018_06_CAR_WAS,87,0.48189248078743752,0.47434489954489961,0.35900565981864918,0.45630581051152941,1,2018
2018_06_LA_DEN,88,0.23764438868452711,0.16493472083472091,0.077940486371517098,0.10723989471658089,0,2018
2018_06_JAX_DAL,89,0.56293553586006606,0.55302497192100875,0.58524817228317261,0.540831649795812,1,2018
2018_06_BAL_TEN,90,0.4107320541959858,0.4558960770223931,0.3612400591373443,0.40490148392754077,0,2018
2018_06_KC_NE,91,0.59887856213008817,0.50978608058608066,0.48335909843444819,0.54500964957389164,1,2018
2018_06_SF_GB,92,0.56696747952061233,0.48588555601486633,0.39676564931869501,0.48623181314737512,1,2018
2018_07_DEN_ARI,93,0.55172012337203502,0.61520678210678248,0.76520878076553345,0.70430411759868028,0,2018
2018_07_NE_CHI,94,0.43943066296527861,0.50293183848315415,0.54521894454956055,0.41399677704854099,0,2018
2018_07_BUF_IND,95,0.60608306553981461,0.51369060939060951,0.48147633671760548,0.46923035750764203,1,2018
2018_07_HOU_JAX,96,0.56439754567602507,0.54838293963573903,0.46312576532363892,0.54615406899556762,0,2018
2018_07_DET_MIA,97,0.53018147079149336,0.5855709901209899,0.68692612648010254,0.63636541801447311,0,2018
2018_07_MIN_NYJ,98,0.32673616622917329,0.43763852764882161,0.43424412608146662,0.4245840610670874,0,2018
2018_07_CAR_PHI,99,0.69245734429465466,0.60866373751234348,0.55431431531906117,0.61278654190402604,0,2018
2018_07_CLE_TB,100,0.79830600677693253,0.70295012210012175,0.60765033960342396,0.72646601832821311,1,2018
2018_07_NO_BAL,101,0.5437880387878552,0.57083175158175126,0.57694584131240845,0.5391539602479114,0,2018
2018_07_LA_SF,102,0.40134810051770048,0.225966937184679,0.13054871559143061,0.1809915247110033,0,2018
2018_07_DAL_WAS,103,0.50777287259334747,0.53350043716834405,0.59326088428497314,0.53060381335208007,1,2018
2018_07_CIN_KC,104,0.76312170310628014,0.81026388056388055,0.90840816497802723,0.85500251249027615,1,2018
2018_07_TEN_LAC,105,0.72660753477963647,0.85380914085914061,0.92837399244308483,0.89682813570893927,1,2018
2018_07_NYG_ATL,106,0.75496698518573324,0.82800789210789216,0.80101335048675526,0.85232626918691523,1,2018
2018_08_MIA_HOU,107,0.5593921336569635,0.59072859267558497,0.66050916910171498,0.57972598720116464,1,2018
2018_08_BAL_CAR,108,0.55069279640194724,0.554636921235651,0.6934959888458252,0.54494111221000441,1,2018
2018_08_NYJ_CHI,109,0.76796891289937341,0.67655985680985686,0.66404569149017334,0.69790438182257086,1,2018
2018_08_TB_CIN,110,0.70848849881864195,0.51012542568936492,0.59186744689941395,0.54117848726146933,1,2018
2018_08_SEA_DET,111,0.48108678805441069,0.63461098292383766,0.69331592321395874,0.67547931076213785,0,2018
2018_08_DEN_KC,112,0.87511693138400926,0.88403971583971563,0.92316687107086182,0.91541643745116863,1,2018
2018_08_WAS_NYG,113,0.45686709053509073,0.47438196921147541,0.39061182737350458,0.3603924437038668,0,2018
2018_08_CLE_PIT,114,0.93271770639365115,0.9075139249639248,0.9216664433479308,0.92922988581806276,1,2018
2018_08_IND_OAK,115,0.57566137450736587,0.6029188491859242,0.51378899812698364,0.48374816554157668,0,2018
2018_08_SF_ARI,116,0.37522948631712733,0.48783375513375532,0.44518288969993591,0.48926762190031697,1,2018
2018_08_GB_LA,117,0.85905474785899627,0.79781228216228217,0.91015470027923584,0.92011431438675162,1,2018
2018_08_NO_MIN,118,0.61802406730607196,0.60661097791097784,0.74111896753311146,0.7220846789677976,0,2018
2018_08_PHI_JAX,119,0.31837110122808088,0.38553837828837823,0.39176666736602778,0.25225118941763308,0,2018
2018_08_NE_BUF,120,0.17728347569934541,0.1982629870129872,0.13718852400779721,0.21244851818901619,0,2018
2018_09_OAK_SF,121,0.53618665089927964,0.57365350583320807,0.61359918117523193,0.56412409829257448,1,2018
2018_09_PIT_BAL,122,0.53016546970394984,0.52111042881095493,0.4115939736366272,0.4274025573995599,0,2018
2018_09_CHI_BUF,123,0.2727963599241543,0.40634531579531591,0.30410575866699208,0.37200340611493271,0,2018
2018_09_TB_CAR,124,0.79316679760968112,0.68920244320896484,0.71722781658172596,0.73951586338186182,1,2018
2018_09_KC_CLE,125,0.089920651072317101,0.19864696969696971,0.1504196226596832,0.37342583271311752,0,2018
2018_09_NYJ_MIA,126,0.56841253544062431,0.52617169114410456,0.39562362432479847,0.48875076012063767,1,2018
2018_09_DET_MIN,127,0.69644636936623938,0.53169450549450592,0.70400476455688465,0.68081823597965596,1,2018
2018_09_ATL_WAS,128,0.47456294437277058,0.44521497391497411,0.45382383465766901,0.49950186908511218,0,2018
2018_09_HOU_DEN,129,0.4941137092412381,0.60216020646020652,0.70978844165802002,0.61311526632461033,0,2018
2018_09_LAC_SEA,130,0.63493947341684065,0.53242562437562446,0.5097343921661377,0.42976632890192468,0,2018
2018_09_LA_NO,131,0.5723610860273517,0.65713293130158457,0.77963626384735096,0.72032272257362262,1,2018
2018_09_GB_NE,132,0.85015759560014093,0.86849235209235143,0.86101013422012318,0.86388714840353975,1,2018
2018_09_TEN_DAL,133,0.60532752036370496,0.70032583566985263,0.71879267692565907,0.70224486873117065,0,2018
2018_10_CAR_PIT,134,0.62325151614911922,0.58277501280081923,0.58766311407089233,0.62189383794594277,1,2018
2018_10_DET_CHI,135,0.65153812874178341,0.65223323898323882,0.78157627582550038,0.74512404788725828,1,2018
2018_10_NO_CIN,136,0.41727303953522682,0.2464682928182928,0.1751561760902404,0.16188896673891159,0,2018
2018_10_ATL_CLE,137,0.15308809858105271,0.1735286435786437,0.097652189433574593,0.1253426796693044,1,2018
2018_10_JAX_IND,138,0.71117562855311944,0.76062085137085078,0.65123200416564941,0.65655840348449435,1,2018
2018_10_ARI_KC,139,0.93787056949685044,0.88250656565656527,0.83957558870315552,0.84799935768318224,1,2018
2018_10_BUF_NYJ,140,0.71919606853265927,0.63327539682539702,0.63826340436935425,0.64907714457755361,0,2018
2018_10_WAS_TB,141,0.4000699890340797,0.43281299533799528,0.45319369435310358,0.43897039929121118,0,2018
2018_10_NE_TEN,142,0.3531939454144048,0.24977968697968711,0.26061588525772089,0.2510388172263725,1,2018
2018_10_LAC_OAK,143,0.32839928665784152,0.229484172475272,0.26710024476051331,0.25142917352588562,0,2018
2018_10_MIA_GB,144,0.67452651071823644,0.62024584304584285,0.61886018514633168,0.66738557615610972,1,2018
2018_10_SEA_LA,145,0.74907349280114932,0.80798779553779498,0.7212492823600769,0.77281402262842258,1,2018
2018_10_DAL_PHI,146,0.76354126451942361,0.73197606925238545,0.78896182775497425,0.81061276906062574,0,2018
2018_10_NYG_SF,147,0.62298922539631008,0.68867350982351005,0.80316680669784535,0.68963697345168617,0,2018
2018_11_GB_SEA,148,0.63173541279402645,0.67778485198938443,0.71286106109619141,0.70859777946529068,1,2018
2018_11_DAL_ATL,149,0.70260421193444456,0.81795303030303035,0.87073516845703125,0.88148985735503216,0,2018
2018_11_CIN_BAL,150,0.69690942519362775,0.64304607449607465,0.71853023767471313,0.68046488470441857,1,2018
2018_11_CAR_DET,151,0.40457986110024141,0.50573802863802853,0.77491724491119385,0.47901413839915391,1,2018
2018_11_TEN_IND,152,0.55342060317785524,0.58262454212454218,0.6454882025718689,0.62458378585930996,1,2018
2018_11_PIT_JAX,153,0.226794314899842,0.34340778665778682,0.34027186036109919,0.21405316579207839,0,2018
2018_11_TB_NYG,154,0.49838626047398787,0.48533253164223111,0.45815825462341297,0.47074196029934851,1,2018
2018_11_HOU_WAS,155,0.65553314045303557,0.52937947607947544,0.62982267141342163,0.57801262712858281,0,2018
2018_11_OAK_ARI,156,0.62639103848018984,0.768625517761372,0.82260257005691517,0.77878021851091062,0,2018
2018_11_DEN_LAC,157,0.72037317043746496,0.78739184704184684,0.76802563667297363,0.7980309606734669,0,2018
2018_11_PHI_NO,158,0.8133270201747953,0.73225360750360724,0.76208466291427612,0.76634296098758492,1,2018
2018_11_MIN_CHI,159,0.56600385566712375,0.61151977466977425,0.60540151596069325,0.54278846247840584,1,2018
2018_11_KC_LA,160,0.44327204311077628,0.53159153920791846,0.66598165035247803,0.6161781186659383,1,2018
2018_12_CHI_DET,161,0.43013435112140203,0.44575034965034988,0.39141121506690968,0.37263866506393678,0,2018
2018_12_WAS_DAL,162,0.54717056757793414,0.63283753155984335,0.61783730983734131,0.6607744141751285,1,2018
2018_12_ATL_NO,163,0.86802601454493777,0.82277496392496385,0.86341100931167603,0.85660086355702603,1,2018
2018_12_OAK_BAL,164,0.7943542527990739,0.92367510807971143,0.89143127202987671,0.86433263353560597,1,2018
2018_12_JAX_BUF,165,0.5874382351843479,0.45923916083916072,0.39519834518432612,0.41395647703959332,1,2018
2018_12_SEA_CAR,166,0.71612908117816165,0.60700963703042821,0.66573935747146595,0.62412792909753856,0,2018
2018_12_CLE_CIN,167,0.68712724997737762,0.65408045549222016,0.7550775408744812,0.69800721368853713,0,2018
2018_12_NE_NYJ,168,0.1583201130685391,0.17472056277056269,0.21001823246479029,0.18032250877779049,0,2018
2018_12_NYG_PHI,169,0.74223043353772655,0.56708205371955356,0.70666742324829102,0.582781283719497,1,2018
2018_12_SF_TB,170,0.49310605710368272,0.51434070831129675,0.28545069694519037,0.36768599198713081,1,2018
2018_12_ARI_LAC,171,0.89316704338463682,0.84216939171939154,0.86855047941207875,0.86375968747243004,1,2018
2018_12_PIT_DEN,172,0.24424212602661369,0.19586432456432451,0.164455845952034,0.1991034572657274,1,2018
2018_12_MIA_IND,173,0.76063853434591711,0.6829608946608946,0.61607533693313588,0.59634823896257605,1,2018
2018_12_GB_MIN,174,0.60799593911965932,0.58906651681651723,0.7869873046875,0.69200515618164138,1,2018
2018_12_TEN_HOU,175,0.49781299192499701,0.65107543037680271,0.53732383251190186,0.53756898864882063,1,2018
2018_13_NO_DAL,176,0.18241306702457721,0.18583363858363861,0.1014855876564979,0.1554156963584159,1,2018
2018_13_BAL_ATL,177,0.55494206777911925,0.60877402597402575,0.71013444662094105,0.68688818999229073,0,2018
2018_13_DEN_CIN,178,0.50735212560973975,0.55239707514707492,0.68705898523330677,0.58471764609405297,0,2018
2018_13_LA_DET,179,0.27111292276825588,0.2498338383838383,0.21971258521080009,0.16225495372096521,0,2018
2018_13_ARI_GB,180,0.79333468697274312,0.79222142857142852,0.84573620557785034,0.85891298551487227,0,2018
2018_13_CLE_HOU,181,0.67523727325697458,0.71901226779756178,0.79072785377502441,0.7012754916779802,1,2018
2018_13_IND_JAX,182,0.34209510559837503,0.51742280497280457,0.53919953107833862,0.4797489923145013,1,2018
2018_13_BUF_MIA,183,0.4919185921314887,0.57250616171939706,0.70427709817886353,0.6394286780029248,1,2018
2018_13_CHI_NYG,184,0.30160324998326959,0.37395686858892752,0.3784123957157135,0.40316937872569641,1,2018
2018_13_CAR_TB,185,0.39153773715873252,0.34504974061026672,0.40309655666351307,0.3437305334247418,1,2018
2018_13_KC_OAK,186,0.19419090459544239,0.27776840863304991,0.26975268125534052,0.28361046219612263,0,2018
2018_13_NYJ_TEN,187,0.85660509598490964,0.73036602286602248,0.89370059967041005,0.8457177409312221,1,2018
2018_13_MIN_NE,188,0.6440119234117585,0.67101998556998521,0.66648274660110474,0.68673530314229725,1,2018
2018_13_SF_SEA,189,0.73269981439334986,0.7380585192585194,0.70221257209777832,0.69185438507013597,1,2018
2018_13_LAC_PIT,190,0.55886157799868275,0.54182653785005042,0.54133743047714233,0.56224974680917372,0,2018
2018_13_WAS_PHI,191,0.63931141856956486,0.59734515190691628,0.56522804498672485,0.3806140455954814,1,2018
2018_14_JAX_TEN,192,0.65597985854020846,0.5858287832239446,0.40750062465667719,0.46318226420608272,1,2018
2018_14_NYJ_BUF,193,0.81260507571044505,0.68824865134865165,0.83110272884368885,0.77757473372743402,0,2018
2018_14_CAR_CLE,194,0.3655209135143978,0.36487550483572151,0.1743787676095962,0.2176829571911309,1,2018
2018_14_ATL_GB,195,0.5066073160940201,0.53817242078626593,0.49902486801147461,0.5098144720547978,1,2018
2018_14_IND_HOU,196,0.52623955596968963,0.58052696285196315,0.37212836742401117,0.52892693170272564,0,2018
2018_14_BAL_KC,197,0.79182116828224136,0.75868326118326135,0.82743954658508301,0.79630565958996635,1,2018
2018_14_NE_MIA,198,0.1460543173568149,0.1917181485181485,0.18501894176006309,0.17069312635401099,1,2018
2018_14_NO_TB,199,0.16211636607230451,0.2174601731601733,0.17597362399101249,0.1117676750311235,0,2018
2018_14_NYG_WAS,200,0.66554151034031983,0.51546150516150513,0.50810408592224121,0.55148548129235253,0,2018
2018_14_CIN_LAC,201,0.85472618833917913,0.82513509823509845,0.87955409288406372,0.90834796588941702,1,2018
2018_14_DEN_SF,202,0.31797307720843998,0.51263438489614932,0.56401020288467396,0.37490377741196168,1,2018
2018_14_DET_ARI,203,0.39149684881721802,0.37179111152005878,0.30169573426246638,0.4464021368100764,0,2018
2018_14_PHI_DAL,204,0.61892950344165698,0.54425764050764103,0.57607513666152954,0.62291651556505823,1,2018
2018_14_PIT_OAK,205,0.2276707447661051,0.33612910748871788,0.2909889817237854,0.34787587549831589,1,2018
2018_14_LA_CHI,206,0.36261571502526968,0.5761667332667334,0.63207727670669545,0.50213172175295562,1,2018
2018_14_MIN_SEA,207,0.54942087517304161,0.69568073593073532,0.71107620000839233,0.55593942954398923,1,2018
2018_15_LAC_KC,208,0.69189716429261905,0.66634726205167361,0.62903302907943714,0.72882419065004178,0,2018
2018_15_HOU_NYJ,209,0.30671466544143122,0.26143008658008682,0.17398019134998319,0.14777431227096721,0,2018
2018_15_CLE_DEN,210,0.65354314405897485,0.59880925721165668,0.60299772024154663,0.60348482898888212,0,2018
2018_15_ARI_ATL,211,0.80794941554237354,0.67284526584526505,0.88743829727172852,0.87364000867247893,1,2018
2018_15_TB_BAL,212,0.75250385037665035,0.60217367077367034,0.39850181341171259,0.53925764764584538,1,2018
2018_15_DET_BUF,213,0.51990847922030592,0.55763360515301674,0.77315926551818837,0.64610171657222926,1,2018
2018_15_GB_CHI,214,0.67195033345633726,0.51590699300699283,0.58401274681091297,0.58872815532378342,1,2018
2018_15_OAK_CIN,215,0.61203487964226178,0.52955402409515806,0.74520480632781982,0.69404023381777857,1,2018
2018_15_DAL_IND,216,0.48021779491519168,0.4849193097379631,0.33971443772315968,0.47580988670722568,1,2018
2018_15_WAS_JAX,217,0.6228795508619408,0.53078730054621037,0.51692205667495716,0.48661951334144099,0,2018
2018_15_MIA_MIN,218,0.80740046149095368,0.55228856976356966,0.69728446006774902,0.67481418296081341,1,2018
2018_15_TEN_NYG,219,0.45186140329044311,0.51226718913987546,0.53579926490783691,0.50299057010284054,0,2018
2018_15_SEA_SF,220,0.32380275776844969,0.36250381285381272,0.2599891722202301,0.2510895779706892,1,2018
2018_15_NE_PIT,221,0.46787403714246351,0.52102015148594105,0.51499325037002563,0.55774388913116035,1,2018
2018_15_PHI_LA,222,0.69247820246274028,0.6706035173976348,0.59911227226257324,0.60894523319264193,0,2018
2018_15_NO_CAR,223,0.32666897478565599,0.33817345726169301,0.304190844297409,0.23597252138135211,0,2018
2018_16_WAS_TEN,224,0.73815073055404212,0.72905924075924056,0.47647660970687861,0.72626596332321858,1,2018
2018_16_BAL_LAC,225,0.64852571928373015,0.7295852092352092,0.728729248046875,0.73194289824577685,0,2018
2018_16_ATL_CAR,226,0.5305640663017378,0.58522712222418116,0.52730393409729004,0.56287976175486432,0,2018
2018_16_CIN_CLE,227,0.4457396280740728,0.5046580197580196,0.41437596082687372,0.53987604569677361,1,2018
2018_16_TB_DAL,228,0.70183110547394623,0.59445798114450432,0.65425056219100952,0.6904873940597771,1,2018
2018_16_MIN_DET,229,0.2922621530746895,0.45737400987385463,0.62646561861038197,0.53455274102387507,0,2018
2018_16_NYG_IND,230,0.74708488870888345,0.7743091686091681,0.75810253620147705,0.67439510657549162,1,2018
2018_16_JAX_MIA,231,0.57924893881434902,0.55910550429962136,0.56010317802429188,0.61776823717696305,0,2018
2018_16_BUF_NE,232,0.87075517946164827,0.77426370851370863,0.79389256238937367,0.84685225789601826,1,2018
2018_16_GB_NYJ,233,0.37682338847016678,0.34924773559773559,0.1616156995296478,0.37039880057292579,0,2018
2018_16_HOU_PHI,234,0.78817796948303831,0.57503098458801727,0.74785631895065297,0.65025750220191625,1,2018
2018_16_LA_ARI,235,0.13207085892814541,0.12709126984126989,0.083735756576061193,0.14021292389417789,0,2018
2018_16_CHI_SF,236,0.30239448692049542,0.41981329139556661,0.46483728289604181,0.30079300762622507,0,2018
2018_16_PIT_NO,237,0.76056033308565185,0.71264116161616153,0.70648097991943348,0.62429633392316097,1,2018
2018_16_KC_SEA,238,0.51189441220196097,0.40437988122988128,0.36310923099517822,0.43173632946970558,1,2018
2018_16_DEN_OAK,239,0.36308428721855091,0.36797418631584811,0.31470021605491633,0.35326327605960911,1,2018
2018_17_MIA_BUF,240,0.53590347005509043,0.59944113267952182,0.65220415592193604,0.53450979517337271,1,2018
2018_17_DET_GB,241,0.7487596974932752,0.72547409812409835,0.60747987031936646,0.80916663189895677,0,2018
2018_17_JAX_HOU,242,0.76983579604968466,0.70899494949494957,0.73942041397094715,0.76496683358715734,1,2018
2018_17_NYJ_NE,243,0.85282643200273078,0.78218919413919452,0.88056892156600952,0.84685103662399175,1,2018
2018_17_CAR_NO,244,0.88256969739693658,0.81936233766233735,0.82781296968460083,0.80918958944681441,0,2018
2018_17_DAL_NYG,245,0.4060470559254471,0.48043655397749802,0.65700793266296376,0.52242274573627367,0,2018
2018_17_ATL_TB,246,0.40063569774452612,0.46511283814224957,0.49003720283508301,0.52495995250557825,0,2018
2018_17_CLE_BAL,247,0.83666159728131151,0.50053200867759684,0.56616181135177612,0.60308107828170243,1,2018
2018_17_LAC_DEN,248,0.31056318531215132,0.26078589678295572,0.16935460269451141,0.21457826303687849,0,2018
2018_17_OAK_KC,249,0.86383913414220281,0.88208685591462355,0.90295886993408203,0.84850083229297835,1,2018
2018_17_SF_LA,250,0.86802652469099373,0.62796993899819997,0.66856741905212402,0.55368761160082458,1,2018
